ID,polish,english,hindi,label,pred_english,conf_english_yes,conf_english_no,pred_polish,conf_polish_yes,conf_polish_no,pred_hindi,conf_hindi_yes,conf_hindi_no
455,"Salma G, indyjska armia myśli, że cały świat to głupcy, tylko oni są draniami, haha 😂 głupia armia.","Salma G, the Indian army thinks the whole world is foolish, only they are bastards, haha 😂 foolish army.",Salma G Ye Indain army samagti hai all the world chitya hai sirf Ye harami hn haha 😂 bewakof Army,1,No,-4.12734651565552,-4.12734651565552,No,-3.68791055679321,-3.68791055679321,No,-7.58182048797607,-7.58182048797607
456,"Teraz nie czas na potępianie, czas na działanie.","Now is not the time for condemnation, it's time for action.",Ab ninda karne ka time nhi h action ka time h,1,No,-4.19057750701904,-4.19057750701904,No,-3.48767304420471,-3.48767304420471,No,-7.93154096603394,-7.93154096603394
457,Z magazynu wulgarnego języka wyjdzie tylko wulgarny język… nie dziwcie się.,"From a storehouse of bad language, only bad language will come out... don't be surprised.",bad jubani ka bhandar se badjubani hi .niklegi ...tajub mat hoiyiye,1,No,-3.89289498329163,-3.89289498329163,No,-3.51372647285461,-3.51372647285461,No,-7.15355062484741,-7.15355062484741
458,"Ludzie z BJP nie trawią krzesła, usiedli na miejscu, ale ich wartość została taka sama. Myślcie, zanim mówicie, po 2019 roku znowu dostaniecie lanie, nonsens z EVM nie zadziała za każdym razem.","BJP people can't digest the chair, they sat on the seat, but their worth remained the same.Think before speaking, after 2019, you'll get beaten again, EVM nonsense won't work every time.",Bjp walon ko kursi hujam nahi hoti. Seat per to baith gae par oukat wohi rahi . Aree bolne se pehle dimag ka istemal kar lia karo. 2019 ke baad phir tumhe joote padenge . Har baar avm ka chutiapa nahi chalega,1,No,-3.89286780357361,-3.89286780357361,No,-3.21292328834534,-3.21292328834534,No,-7.11813545227051,-7.11813545227051
459,"Gdzie są teraz Modi i Shah ji, za czasów Kongresu dużo mówili.","Where are Modi and Shah ji now, they used to talk a lot during Congress's time.",ab modi aur shah ji kaha h congress ke time bahut bolte the,1,No,-4.18799304962158,-4.18799304962158,No,-3.40987706184387,-3.40987706184387,No,-7.94429779052734,-7.94429779052734
460,"Odkąd wprowadzono GST, rynek jest w dół, jakby rynkowi GST się nie podobało.","Since GST passed, the market is down, like the market doesn't like GST.","jab se GST pas huya market down hai, jaise market ko GST pasand nhi aa raha",1,No,-4.3151388168335,-4.3151388168335,No,-3.43647646903992,-3.43647646903992,No,-8.04399871826172,-8.04399871826172
461,"Tak, bracie, powinien napisać coś na pochwałę terrorystów jak Afzal czy Burhan, wtedy bylibyście zadowoleni.","Yes, brother, he should have written something in praise of terrorists like Afzal or Burhan, then you people would have been happy.",Ha bhai isey to Afzal aur Burhan jaise atankwadi ke tareef me kuch likhna chahiye tha. Tab tum log khush hojate,1,No,-4.02867078781128,-4.02867078781128,No,-3.40835452079773,-3.40835452079773,No,-7.33876848220825,-7.33876848220825
462,"Na moich oczach podnieśli cenę butli gazowych, z 550 na 850 dla biednych.","They increased the price of gas cylinders in front of me, 550 to 850 for the poor.",Mere samne gas cylinder ka dam badha diya garibo ke liye 550 to 850,1,No,-4.00401639938355,-4.00401639938355,No,-3.56106781959534,-3.56106781959534,No,-7.49863719940186,-7.49863719940186
463,"To wideo nie jest prawdziwe, jest z Ameryki, albo jest fałszywe, albo jeśli je kupiliście, sprawdźcie na YouTube w discovery.","This video isn't real, it's from America, or it's fake, or if you bought it, check on YouTube in discovery.",Ya video asli nahi hai ya video to America  ki hai ya to facke hai ya kine nahi    hai to  aap kuhed youtub may dakho discover  may,1,No,-3.86941361427307,-3.86941361427307,No,-3.68430280685425,-3.68430280685425,No,-4.98214435577393,-4.98214435577393
464,"Ci ludzie dzisiaj odcięli 2 głowy, Modi ji mówił, że za jedną głowę 10, więc kiedy przyjdzie 20 głów za 2?","These people took 2 heads today, Modi ji used to say one head for 10, now when will 20 heads come for 2?",Ye log aaj 2 sir kaat kar ke le gaye hai modi ji bolte they ki ek badle 10 sir ab 2 k badle 20 sir kab ayenge .,1,No,-3.90348768234253,-3.90348768234253,No,-3.34855532646179,-3.34855532646179,No,-7.4454231262207,-7.4454231262207
465,"Panie, z Kapilem, Sunil Grover, z Salmanem, Omji, z Vikramem Bhattem, KRK, i ty, Prajapati, udowodnijcie, że jesteście świetni, znajdźcie inny sposób, może to zadziała.","Sir, with Kapil, Sunil Grover, with Salman, Omji, with Vikram Bhatt, KRK, and you, Prajapati, prove it great, find another way, maybe it'll work.",sir.kapil k sat sunil grover.salman k sath omji.vikram bhatt k sat krk or ap parajapati ko age krk ghentta sabit kroge koi or rasta dekho shayad kam ban jaye.,1,No,-4.04338598251343,-4.04338598251343,No,-3.30036997795105,-3.30036997795105,No,-7.34009885787964,-7.34009885787964
466,"Gdyby Modi miał czas poza wprowadzaniem potrójnego talaku, to by się dzisiaj nie stało.","If Modi had time from enforcing triple talaq, this wouldn't have happened today.",Modi ko 3 talak karwane se fursat hoti to aaj yeh nhi hota,1,No,-4.05659055709839,-4.05659055709839,No,-3.29607534408569,-3.29607534408569,No,-7.63211393356323,-7.63211393356323
467,"Dopóki nie odetną głów 10 pakistańskim żołnierzom i ich nie przyniosą, wszystkie wiadomości są fałszywe…","Until they cut off 10 Pakistani soldiers' heads and bring them, all news is fake...",jab tak pakistani jawan k 10 sar kaat kr nahi layenge tb tk saari news fake h...,1,No,-4.02190160751343,-4.02190160751343,No,-3.37769174575806,-3.37769174575806,No,-7.64315032958984,-7.64315032958984
468,"Teraz wy jesteście terrorystami, tak powinno być… dzisiaj na granicy zginęło 2 indyjskich terrorystów, kilka dni temu indyjscy terroryści zginęli w Afganistanie.","Now you're the terrorists, this is how it should be... today 2 Indian terrorists died at the border, a few days ago Indian terrorists died in Afghanistan.",Abbby tum log ho terrorist aisa he hona chahye .. Aaaj border p2 Indian terrorists mare gaye kuch din pehle Afghanistan mn Indian terrorists maare gaye,1,No,-4.01625204086304,-4.01625204086304,No,-3.45368981361389,-3.45368981361389,No,-8.05530261993408,-8.05530261993408
469,Teraz dostaniecie jeszcze więcej bicia…,Now you'll get beaten more...,Ab aur maar khyega ...,1,No,-3.73704862594605,-3.73704862594605,No,-3.43290996551514,-3.43290996551514,No,-7.15725708007813,-7.15725708007813
470,"Wytłumaczcie jasno, rząd musi działać, nie Kongres, i słuchajcie, w 2019 roku będziemy głosować na Kongres.","Make it clear, the government has to act, not Congress, and listen, in 2019, we'll vote for Congress.",Stand clear sarkar ko karna hai. congress ko nahi. aur sun 2019 me humlog congress ko hi vote denge.,1,No,-3.98017573356628,-3.98017573356628,No,-3.2957935333252,-3.2957935333252,No,-7.34959888458252,-7.34959888458252
471,"Jest granica oddania, wy przekroczyliście wszystkie granice… nie widzicie, co jest dobre, a co złe, co się dzieje z żołnierzami kraju, przynajmniej na to popatrzcie.","There's a limit to devotion, you people have crossed all limits... can't you see what's good or bad, what's happening with the country's soldiers, at least look at that.",Ek hadd hoti hai yar bhakti ki tum logo ne thbus hadd ko b paar karliya hai... accha bura kuch nazar nahi aarha kya ho raha hai desh k Jawano k sath ye b toh dekho kam se kam,1,No,-3.93810820579529,-3.93810820579529,No,-3.4635705947876,-3.4635705947876,No,-7.84046649932861,-7.84046649932861
472,"Tak, Babri Masjid nie została zamęczona, ale bomby samobójcze na pewno są podkładane.","Yes, Babri Masjid isn't martyred, but suicide bombs are definitely planted.",haan babri masjid shaheed nahi kiya jata lekin khudkush bomb zaroor rakha jata hai,1,No,-3.99264931678772,-3.99264931678772,No,-3.34480023384094,-3.34480023384094,No,-7.6906099319458,-7.6906099319458
473,"Kiedy dacie odpowiedź, gdy więcej zginie, co za ludzie, wszystko ma swoje granice.","When will you answer, when more will die, what kind of people, there's a limit to everything.",kB doge jawaab jab aur Mr jayenge kaise bande VA yaar had hundi va kise cheez di,1,No,-4.06632661819458,-4.06632661819458,No,-3.24088048934937,-3.24088048934937,No,-7.31491708755493,-7.31491708755493
474,"Media zaraz wygrają, a kraj przegrywa.","The media is about to win, and the country is losing.",Media ki jeet hone wali hai or desh ki haar,1,No,-4.17657136917114,-4.17657136917114,No,-3.4927613735199,-3.4927613735199,No,-7.82270383834839,-7.82270383834839
475,"Teraz nasz Modi Sahab jest poza krajem, pojechał na spacer.","Right now, our Modi Sahab is out of the country, gone for a stroll.",Abhi hamare Modi Sahab out of country he. Gumne Gaye he.,1,No,-4.04009199142456,-4.04009199142456,No,-3.57599878311157,-3.57599878311157,No,-7.56363773345947,-7.56363773345947
476,"Dranie!! Gdyby papier GATE był trochę łatwiejszy, co by się stało… Zresztą i tak jesteście zajęci tańcem i śpiewem.","Bastards!! If the GATE paper was a bit easier, what would have happened...Anyway, you're busy dancing and singing.","Salo!! Gate ka paper thoda easy nikalte toh kya jaat tha...
Waise bhi nachne gane me hi lage hho",1,No,-3.80685567855835,-3.80685567855835,No,-3.5645740032196,-3.5645740032196,No,-7.28813076019287,-7.28813076019287
477,"Czy wszystkie indyjskie stany chcą się oddzielić od Indii jak Związek Radziecki, czy chcą przeprowadzić referenda w swoich stanach i oddzielić się od indyjskiego rządu federalnego?","Do all Indian states want to separate from India like the Soviet Union, do they want to hold referendums in their states and separate from the Indian federal government?",bharat ke sabhi state bharat se alag hoker sobiat union ki tarah alag hona chahte hai kya sabhi state ko refredom krake apne ko indian fedral govt se seprate hona chahte hai kya sabhi state ko apne state me refrendom krake ke seprate ho jana chahiye,1,No,-3.60196495056152,-3.60196495056152,No,-3.22398543357849,-3.22398543357849,No,-7.82641792297363,-7.82641792297363
478,"Ludzie coś powiedzą, to ich praca… słyszałeś tę piosenkę…??","People will say something, that's their job... have you heard this song...??","Log to kuch kahenge, logon ka kaam he kehna..- ye gaana sunna hai...??",1,No,-3.92124724388123,-3.92124724388123,No,-3.38537383079529,-3.38537383079529,No,-7.20165872573853,-7.20165872573853
479,"Z wiekiem mózg przestaje działać, to nie wina Anny, to wymóg wieku, biedak.","With age, the brain stops working, no fault of Anna, it's the demand of age, poor guy.",Umar ke saath dimaag kaam nahi karta. Anna ki koi galti nahi hai. Umar ka takaaja hai. Bechaara.,1,No,-4.19204425811768,-4.19204425811768,No,-3.43424797058105,-3.43424797058105,No,-7.03796863555908,-7.03796863555908
480,"Absolutnie racja, bijcie ich mokrymi butami.","Absolutely right, beat them with wet shoes.","Bilkul sahi kaha ,jute bhi pani me bheego kar maarna chahiye.",1,No,-4.07877016067505,-4.07877016067505,No,-3.48443055152893,-3.48443055152893,No,-7.33198547363281,-7.33198547363281
481,27 żołnierzy zginęło w Chhattisgarh… dlaczego jeszcze nic się nie stało?,27 soldiers died in Chhattisgarh... why hasn't anything happened yet?,Chhattisgarh me 27 jawan mare ..Avi tak kuch huwa kyu nhi.,1,No,-3.82318520545959,-3.82318520545959,No,-3.49818277359009,-3.49818277359009,No,-7.47154855728149,-7.47154855728149
482,"Nigdy nie popieraj tego, co złe, nawet jeśli to twój syn czy brat.","Never support what's wrong, even if it's your son or brother.",Jo galat ho uska kabhi sath mat do chahe apna beta ya bhai kun na ho.,1,No,-4.04287719726563,-4.04287719726563,No,-3.49946665763855,-3.49946665763855,No,-7.20496940612793,-7.20496940612793
483,"Każdy może zostać kimś, ale nie każdy staje się wielkim człowiekiem.","Anyone can become anything, but not everyone becomes a great person.",Banne ko to kuch bhi ban sakta he magar har koi maha purush nahi banta,1,No,-4.17956304550171,-4.17956304550171,No,-3.50198650360107,-3.50198650360107,No,-7.60835647583008,-7.60835647583008
484,"Haha, Pakistańczycy nie mają odwagi rozmawiać z Indiami.","Haha, Pakistanis don't have the guts to talk to India.",hahahs porkis ka kahne ka to aaokat nahi india se baat kre ga,1,No,-4.13092517852783,-4.13092517852783,No,-3.59427785873413,-3.59427785873413,No,-7.40813302993774,-7.40813302993774
485,"Od 3-4 lat dawane są tak mocne odpowiedzi, że Pakistan pewnie stał się chrupiący jak Kurkure. Ten rząd eunuchów, którego lider nie poradził sobie z jedną kobietą, oczekujecie, że dadzą Pakistanowi mocną odpowiedź. Ten, co bez zaproszenia jeździ do Pakistanu jeść biryani, bracie, przestań nas nudzić tymi mocnymi, kamiennymi odpowiedziami, jedna głowa za 100 głów. Nic się nie stanie, ten rząd zapisał w losie naszych dzielnych żołnierzy bycie kozłami ofiarnymi. Zginą z rąk ekstremistów w kraju lub tych przeklętych Pakistańczyków. A ten rząd będzie zajęty potrójnym talakiem i robieniem kart Aadhaar dla krowiej matki. Dość tego, Har Har Modi, teraz tylko Bak Bak Modi, wstydź się, starcze.","For the last 3-4 years, such a strong response is being given that Pakistan must have become crispy like Kurkure. This government of eunuchs, whose leader couldn't handle one woman, you expect them to give Pakistan a strong response.
The one who goes to Pakistan to eat biryani without invitation, brother, stop boring us with this strong, brick-like response, one head for 100 heads.
Nothing will happen, this government has written in the fate of our brave soldiers to be sacrificial goats.
They'll die at the hands of extremists at home or these wretched Pakistanis.
And this government will keep busy with triple talaq and making Aadhaar cards for cow mother.
Enough is enough, Har Har Modi, now only Bak Bak Modi, shame on you, old man.","Pichhle 3-4 saal se itna karara jawab diya ja rha hai ki Pakistan bhi ab Kurkure ki trh Karara ho gya hoga. Ye Hijdon ki sarkar jiska neta khud ek Aurat ko sambhal na saka unse aap ummid kijiye ki wo Pakistan ko Karara Jawab deinge. Jo bina invitation ke Biryani khane Pakistan pahunch jata hai, Bhai ap ye sab Karara, eit Ka jawab Patthar se, 1 sar ke badle 100 sar, Ye sab bol ke bore karna band karo kuchh na ho payega. Is sarkar ne hamare desh ke Bhadur Sainiko ke Mukaddar me Bali ka Bakra banna likh diya ghai, Ye kabhi Ghar me Ugrawadiyo ke hath se mareinge kabhi in Manhush Pakistaniyo ke hath. Aur ye sarkar Lagi rahegi 3 Tallak aur Gao mata ka Adhar Card banwane me. Bas ab bahot ho gya HAr Har Modi, Ab sirf Bak Bak Modi. Shame on you Old Man.",1,No,-3.99186754226685,-3.99186754226685,No,-3.2317943572998,-3.2317943572998,No,-7.83835029602051,-7.83835029602051
486,"Każdy człowiek sprzątający jest z Modim, co złe, to złe.","Every person cleaning up is with Modi, what's wrong is wrong.","Safaye (Clean) karne vala har admi Modi ka sath hai jo gi galt hai,",1,No,-3.9436981678009,-3.9436981678009,No,-3.46353149414063,-3.46353149414063,No,-7.54258108139038,-7.54258108139038
487,"Zawsze tak jest, ale nic nie robią z tymi Pakistańczykami 😓.","This happens every time, but they don't do anything about those Pakistanis 😓.",Har Baar ye hota hai per karte kus Nahi un Pakistan walo ka😓,1,No,-3.99537944793701,-3.99537944793701,No,-3.63388752937317,-3.63388752937317,No,-7.47701358795166,-7.47701358795166
488,"Nikt nie może stanąć przeciwko Bogu, panie Stephen… spójrz na siebie, masz wszystko, tylko nie masz satysfakcji…","No one can stand against God, Mr. Stephen... look at yourself, you have everything, just no satisfaction...",God k opposite koi ni khda ho skta Mr Stephen ... Ap khud ko dekhye sb kch h apke paas sirf Satisfaction ni h...,1,No,-4.06583690643311,-4.06583690643311,No,-3.4679536819458,-3.4679536819458,No,-7.36594009399414,-7.36594009399414
489,"RANDTV, twój nieślubny ojciec jest w tym obszarze, nikt nie może się śmiać, draniu, to wolny kraj, pójdziemy wszędzie.","RANDTV, your illegitimate father is in this area, no one can laugh, bastard, it's a free country, we'll go everywhere.",RANDTV tumhare najayaz baap is area hai ki waha koi nahi has Sakta haraami.  Azad mulk hai.  Sab jagah jayenge.,1,No,-4.14761590957642,-4.14761590957642,No,-3.3171706199646,-3.3171706199646,No,-6.97550678253174,-6.97550678253174
490,Grover zjadł dziesięć butów na pierwszym etapie.,Grover ate ten shoes in the first stage.,First stage par dus jootey khaye Grover  se,1,No,-4.1025881767273,-4.1025881767273,No,-3.50468826293945,-3.50468826293945,No,-6.72206497192383,-6.72206497192383
491,"Jaki film Salmana i Aamira został wydany i zatonął w burzy??? Sprzedajne, pochlebne media.",Which movie of Salman and Aamir got released that sank in the storm??? Sold-out sycophant media.,"Salman aur aamir ki kounsi movie release huyee jo aandhi me dub gaye?? ?

Bikau chatukar media.",1,No,-3.94609975814819,-3.94609975814819,No,-3.64927172660828,-3.64927172660828,No,-7.3507604598999,-7.3507604598999
492,"Absolutnie racja, lepiej późno niż wcale, i nie tylko to, wszystkie indyjskie partie są w zmowie z terrorystami, nie ma co do tego wątpliwości.","Absolutely right, better late than never, and not just this, all Indian parties are in cahoots with terrorists, there's no doubt about it now.",बिल्कुल सही कहा है देर आए दुरूस्त आए और ये ही नहीं भारत की सारी पार्टिया आतंकवादियों से मिली हुईं है इस बात में अब जरा सा भी संदेह नहीं है,1,No,-4.11172103881836,-4.11172103881836,No,-3.30058526992798,-3.30058526992798,No,-7.86233139038086,-7.86233139038086
493,"Smutna wiadomość, ci, którzy zginęli… ale 4 muzułmańskich terrorystów zostało zabitych, to sunniccy terroryści z Kaszmiru, to dobra wiadomość.","Sad news, those who were martyred... but 4 Muslim terrorists were killed, who were Sunni terrorists from Kashmir, that's good news.",Sad news Jo shaheed hue..... But 4 Muslims antaki mare gay Jo Ki Kashmir k hi Sunni antaki the wo Acchi news hai,1,No,-4.08632183074951,-4.08632183074951,No,-3.48049879074097,-3.48049879074097,No,-7.32127475738525,-7.32127475738525
494,"Teraz nawet taki nędzny kraj jak Bangladesz naśmiewa się z Indii… Brawo, Feku.","Now even a petty country like Bangladesh is making fun of India... Wow, great job, Feku.",Ab Bangladesh Jaisa tatpunjiya desh Bhi Hindustaan se Maze Le raha hai...Wah Re Feku.,1,No,-4.09188556671143,-4.09188556671143,No,-3.50570583343506,-3.50570583343506,No,-7.40586757659912,-7.40586757659912
495,"Cholera, policja została zamęczona, a szyje zabite, cholera, ten, kto to opublikował, jest draniem, cholera, szyja też została zamęczona, czy tylko policja?","Damn, the police got martyred, and necks were killed, damn, the one who posted this is a bastard, damn, the neck was martyred too, or only the police?",Bc Police sahid ho gyi or gard mare gye bc jisne ye Post daali h vo hi mc h bc gard bhi tho sahid hua h ya sirf police hi,1,No,-3.91234612464905,-3.91234612464905,No,-3.38715648651123,-3.38715648651123,No,-7.95448303222656,-7.95448303222656
496,"Według doniesień indyjskich mediów, 13 żołnierzy patrolowało, gdy BAT przeniknęło i zabiło 2, ścinając im głowy. Pytanie brzmi, na które żaden Hindus nie odpowie, gdzie ukryło się pozostałych 11 tchórzliwych żołnierzy z mokrymi spodniami podczas tego????? 😂😂😂 Dobra, załóżmy, że armia pakistańska zaatakowała potajemnie, ale gdyby 11 żołnierzy walczyło, głowy nie zostałyby odcięte, biedne dusze… Hindusi, odpowiedzcie, gdzie uciekło 11 tchórzy???? 😍😅✌💕 to się nazywa przeniknąć i zabić.","According to Indian media reports, 13 soldiers were patrolling when BAT infiltrated and killed 2, beheading them. The question arises, which no Indian will answer, where were the other 11 cowardly soldiers hiding with their wet pants during this????? 😂😂😂
Alright, let's assume the Pak army attacked secretly, but if the 11 soldiers had fought, the heads wouldn't have been cut off, poor souls...
Indians, answer, where did the 11 cowards run off to then???? 😍😅✌💕 this is called infiltrating and killing.","Indian media reports k mutabiq 13 jawan patroling kur rahy thy jb BAT ne ghuss k 2 ko maar k sur kaat liye . Yahan yeh sawal bunta hai jo koi indian nehi dega k baaki 11 buzdil jawan iss doran apni geeli pents lekar kahan chup gaye thy?????😂😂😂
 Chalo maan lia k pak army ne chup k attack kia hoga magar 11 fouji muqabla kurty toh Sir toh na katy jaty becharon k ..... bhartiyo jawab do 11 buzdil kahan bhag gaye thy tb????😍😅✌💕 esay khtay hai ghus ky marna",1,No,-3.80468702316284,-3.80468702316284,No,-3.18920254707336,-3.18920254707336,No,-7.25296688079834,-7.25296688079834
497,Ci dranie produkują tylko bojowników.,These bastards only produce militants.,Ye haramilog sab militant hi too payda karte hai.,1,No,-3.91961693763733,-3.91961693763733,No,-3.63134527206421,-3.63134527206421,No,-7.95503091812134,-7.95503091812134
498,"Hej, pochlebcy, przestańcie udawać, kto ile wycofał, stojąc w kolejkach do banku, ile razy stali, żeby wycofać???????","Hey sycophants, stop this pretense, who withdrew how much, standing in bank lines, how many times did they stand to withdraw????",Abe chamchon band Karo ye apna dikhawa kaun kaun kitna nikala bank me line me Jake or kitne baar khade rahke nikale????????,1,No,-3.63424038887024,-3.63424038887024,No,-3.30342817306519,-3.30342817306519,No,-7.55132389068604,-7.55132389068604
499,"Nie usuwajcie posta, teraz musimy zmieść Pakistan, przestańcie szczekać jak psy, róbcie to jak lwy, lepiej raz umrzeć jak lew, niż żyć jak tchórze.","Don't delete the post, now we have to wipe out Pak, stop barking like dogs, do it like lions, it's better to die once like a lion than live like cowards.",Post ni udana ab toh pak ko hi udana h pura yh kutto ki trh baar krna bnd kro sher ki trh kro namrdo ki trh jeene s acha h ki 1 br sher ki trh mro,1,No,-4.07762002944946,-4.07762002944946,No,-3.3967719078064,-3.3967719078064,No,-7.37583541870117,-7.37583541870117
500,"Dobrze, co nie udało się żołnierzom, robią psy, rząd związał ręce naszym braciom żołnierzom, ale to dobra robota, przyprowadź jeszcze cztery psy.","Alright, what the soldiers couldn't do, the dogs are doing, the government has tied the hands of our soldier brothers, but this is good work, bring four more dogs.",Chalo jo foji nahi kar paye wo kute to kar rahe hai foji bhai ke  haat bandh rakhe hai hamare sarkar ne but ye km accha hai char kute aur le ao,1,No,-4.11351490020752,-4.11351490020752,No,-3.2489333152771,-3.2489333152771,No,-7.35249614715576,-7.35249614715576
501,"#Nitin Chopra, otworzyłeś gębę, jakbyś dostał w dupę osła.","#Nitin Chopra, you opened your mouth like you got it in the donkey's behind.",#Nitin Chopra moo tu nain asay khola hai jesay gadhe ka pichwari me leya howa hai,1,No,-3.84580063819885,-3.84580063819885,No,-3.82219123840332,-3.82219123840332,No,-7.20323467254639,-7.20323467254639
502,Ta kobieta oszalała.,This woman has gone mad.,Sali pagal ho gyi,1,No,-4.00435352325439,-4.00435352325439,No,-3.56754231452942,-3.56754231452942,No,-7.35635423660278,-7.35635423660278
503,"BRAT IRFAN NAGORI... nieważne, ile powiesz tym wyznawcom o głupotach rządu, ci bękarci wyznawcy są jak ogon psa, nigdy się nie prostują... Dla nich nawet gówno Modiego smakuje jak Gulab Jamun...","IRFAN NAGORI BROTHER... no matter how much you tell these devotees about the nonsense done by the government, these bastard devotees are like a dog's tail, never straightens...To them, even Modi's shit tastes like Gulab Jamun...",IRFAN NAGORI BHAI.. .AAP KITNA BHI SARKAR DUWARA KI GAYI CHUTIYAPA IN BHAKTO BATAO.. .MAGAR YEH BHAKT SAALEY KUTTEY KI DOOM HAI KABHI NAHI SIDHI HOGI.. IN KO TOH MODI KI TATTI BHI GULAB JAMUN LAGTI HAI.. ...,1,No,-3.9521369934082,-3.9521369934082,No,-3.56925892829895,-3.56925892829895,No,-7.33986186981201,-7.33986186981201
504,"Historia BJP jest stara, po zdobyciu głosów od Bihari, później tylko ich obrażają.","BJP's history is old, after taking votes from Biharis, they only abuse them later.",Bihari ko Gali dena Bhajpai ke DNA me hai ? yah bat kisiko nahi samajh aata ho to itihas utha kar dekh lo ? Bhajpa ka itihas purana hai Bihari se Vote lene ke bad sirf bad me Galli hi deta hai ?,1,No,-4.15557765960693,-4.15557765960693,No,-3.53211832046509,-3.53211832046509,No,-7.73304843902588,-7.73304843902588
505,"Brudny psie, potomku mułły.","Dirty dog, mullah's offspring.",Kamine kutte mulle ki aulad,1,No,-4.07166004180908,-4.07166004180908,No,-3.58929395675659,-3.58929395675659,No,-7.30291318893433,-7.30291318893433
506,"Patriota Azad, to twoja wina, za każdym razem, gdy Indie atakowały, sikałeś w spodnie, przyszli pić herbatę, dlaczego twoja armia uciekła, co się stało, odpowiedz, tchórzliwa armio Indii.","Patriot Azad, it's your fault, whenever India attacked, they peed their pants, did they come to drink tea, why did your army run away, what happened, answer, cowardly Indian army.",deshbhakta azad tumhare Bhool ha jub b India n.a. hamla Kia to moon ke Keane pare usko chaye peenay aye the tumhare army py kar nhi gaye Kia huwa tha usko bhage Q the waps han jawab do darpuk army India ke,1,No,-3.98640251159668,-3.98640251159668,No,-3.28249311447144,-3.28249311447144,No,-8.12878322601318,-8.12878322601318
507,"Podły, arogancki, niegrzeczny, wulgarny Shahrukh.","Lowly, arrogant, rude, foul-mouthed Shahrukh.",neech ghamandi baadtameez badjubaan shahrukh,1,No,-4.04453706741333,-4.04453706741333,No,-3.70093393325806,-3.70093393325806,No,-7.72406005859375,-7.72406005859375
508,"Spadaj, bękaracie, wy podzielicie kraj dla swojej popularności. Nawet dzisiaj nie wiecie, że biuro CM zajmuje się sprawami stanu, a nie czytaniem azanu, jeśli chcesz czytać azan, idź do meczetu, ty bękaracie.","Go away, bastard, you people will divide the country for your popularity.Even today, you don't know that the CM's office deals with state matters, not reading the azaan, if you want to read the azaan, go to the mosque, you bastard.",Ja re bhoshri wala tum log desh batwa ke rahega apna popularity ke Liya aaj tak ye bhi pata nahi h ki cm office me rajya sambandhit kam hota h na ki azan padha jata h azan padhna h to masjid me ja na re madhar chod,1,No,-3.91675400733948,-3.91675400733948,No,-3.47472476959229,-3.47472476959229,No,-8.0818395614624,-8.0818395614624
509,"Teraz powiesz, że skoro Yogi ji jest CM UP, to dla pokazania sekularyzmu zaczął też pościć 😂😂😂.","Now you'll say since Yogi ji is UP's CM, to show secularism, he started keeping fasts too 😂😂😂.","ab kahoge K yogi ji cm hn up k to apna secularism dikhane k lie roze bhi rakhne lage😂😂😂
bc aise log bhi hn duniya me jo aisi baate kr lete hn",1,No,-3.9610652923584,-3.9610652923584,No,-3.82159996032715,-3.82159996032715,No,-7.45564079284668,-7.45564079284668
510,"Są tacy ludzie na świecie, którzy mówią takie rzeczy.",There are such people in the world who say such things.,"Juzer Hussain,, kahi aapne b to susu ki chuski to ni lga li aaj,, jo jahilo jesi bate kr rhy ho,, jhut p jhut boly ja rhy ho 😃",1,No,-3.75979399681091,-3.75979399681091,No,-3.57897233963013,-3.57897233963013,No,-7.67322254180908,-7.67322254180908
511,"Juzer Hussain, nie piłeś dzisiaj moczu, mówisz jak analfabeta, kłamstwo za kłamstwem 😃. Czy nasi żołnierze noszą bransoletki, że nie dają tym psom odpowiedniej odpowiedzi?","Juzer Hussain, didn't you sip some piss today, talking like an illiterate, lying one after another 😃.Have our soldiers worn bangles that they don't give a befitting reply to these dogs?",Aby huary Jawano ne chodiya pahen rkhi h kya jo in Kutton ka mon tod jawab nhi dety h,1,No,-3.87010288238525,-3.87010288238525,No,-3.25095272064209,-3.25095272064209,No,-7.63491725921631,-7.63491725921631
512,"Jeśli to nie zostanie szybko rozwiązane, dostaniesz w dupę... nie groź, i powiedz temu chełpliwemu słoniowi, że mrówki są gotowe go uśpić.","If it doesn't get solved quickly, you'll get your ass kicked... don't threaten, and tell that swaggering elephant that ants are ready to put it to sleep.",Solve jaldi nh bh horha na to gandmarane.... bdawa bhe mt do Aur jo hathi mast chalrha haina use inform kr do chintiya bhe tyar hai hathi ko sulane,1,No,-4.08236598968506,-4.08236598968506,No,-3.34122610092163,-3.34122610092163,No,-7.46420383453369,-7.46420383453369
513,Ona bardzo się podlizuje.,She does a lot of sycophancy.,Ye chamchagir bahut krti h,1,No,-4.2712140083313,-4.2712140083313,No,-3.40837287902832,-3.40837287902832,No,-7.33192873001099,-7.33192873001099
514,"Proszę, nie zapraszajcie tych dwóch do programu, źle się czuję, gdy oczerniają honor naszego kraju w mediach.","Please don't call these two on the show, it feels bad when they tarnish our country's honor on media.","Ye dono ko please show pe bula math kafi bura lagta hai ,jab ye media pe humare desh ki izzat ki dageya uda rahe hai so please",1,No,-4.18944454193115,-4.18944454193115,No,-3.60717010498047,-3.60717010498047,No,-7.5027379989624,-7.5027379989624
