ID,polish,english,hindi,label,pred_english,conf_english_yes,conf_english_no,pred_polish,conf_polish_yes,conf_polish_no,pred_hindi,conf_hindi_yes,conf_hindi_no
408,"Tylko dla ludzi mających moje poczucie humoru. ! Zaczęło się niewinnie. Drobne podduszanie przy sobotnich figlach. Wydaje się, że jej się to podobało. Później łapałem się na tym, że w formie wyrażania uczuć dawałem mojej żonie klapsy w twarz. Nic na to nie mówiła, więc stwierdziłem ""może chce więcej?"" Chwyciłem za wazon i pomyślałem, że będzie ciekawie jeśli zakurwę nim z całej pizdy celując jej w twarz. Niestety nie trafiłem, bo byłem już trochę zalkoholizowany tej nocy. Jednak element zaszczucia działał. Zauważyłem, że żonka jest coraz bardziej posłuszna i nie odzywa się niepytana. Postanowiłem posunąć się jeszcze o krok dalej. Zastąpiłem jej imię i wszelkie zwroty grzecznościowe rozlicznymi epitetami okraszając wypowiedzi soczystym gaszeniem peta na jej sutku lub w innych wrażliwych miejscach. Pomyślałem, że takie postępowanie jest nie tylko skuteczne, ale sprawia mi również niesamowitą przyjemność. W końcu któregoś ranka wracając do domu po całonocnej libacji alkoholowej podjąłem decyzję – idę na całość. Najpierw zakurwiłem szmacie w brzuch, później złamałem jej nos i rozwaliłem łuk brwiowy. Krew zaczęła tryskać z jej twarzy i dopiero dotarło do mnie co zrobiłem. Nie to, że było mi jej szkoda... Ale zdałem sobie sprawę, że mogę mieć przejebane. Dlatego zastraszyłem sukę mówiąc, że zabiję jej matkę jeśli pójdzie z tym na bagiety. Płakała i powiedziała, że ""dobrze Andrzej, nie pójdę, kocham Cię"". Później uprawialiśmy wariacki seks i pomyślałem, że mój plan idzie jeszcze lepiej niż sądziłem. Moja kobieta wykształciła u siebie tzw. syndrom sztokholmski. Jedyne co musiałem teraz zrobić, to zmienić z lekka taktykę. Zacząć napierdalać tak, by nie było śladów. Tak na wszelki wypadek, gdyby jednak się wyszszpaciła na psach. Zadzwoniłem więc do Janusza, którego stary był zomowcem i trenował na nim sztukę bezśladowego napierdalania gdy tamten był dzieckiem. Janusz podrósł i zajebał starego, teraz zaś wyszedł po 25 latach z paki i obiecał pomóc mi w realizacji mojego misternego planu. Jako stary garuch, który większość życia przesiedział za kratami, był osobą ciężką w obyciu. Jednak po kilku głębszych łapaliśmy kontakt i nieraz rozmawialiśmy do późnych godzin wieczornych o sposobach bicia. Po jakimś czasie zaczęliśmy nawet improwizować i opracowywać nowe, jeszcze skuteczniejsze techniki. Nie będę ich tu jednak opisywał szczegółowo, bo nie w tym rzecz. Chciałem jedynie opisać swoją historię i zachęcić początkujących katów, jak i bardziej zaawansowanych oprawców do kontynuowania procederu. Gwarantuję, że jest on opłacalny i jeśli wykonuje się go odpowiednio, przynosi niemałe korzyści. Pozdrawiam, Andrew Slutfighter.","Only for those with my sense of humor. ! It started innocently. Light choking during Saturday fun. It seemed she liked it. Then I caught myself expressing affection by slapping my wife’s face. She didn’t say anything, so I thought, “Maybe she wants more?” I grabbed a vase and figured it’d be fun to smash it full force into her face. Unfortunately, I missed because I was a bit drunk that night. But the element of intimidation worked. I noticed my wife was getting more obedient and didn’t speak unless asked. I decided to go further. I replaced her name and polite phrases with various insults, spicing up my words by putting out cigarettes on her nipple or other sensitive spots. I thought this wasn’t just effective but also gave me incredible pleasure. One morning, coming home after an all-night drinking binge, I decided to go all in. First, I punched the bitch in the stomach, then broke her nose and smashed her eyebrow. Blood spurted from her face, and only then did it hit me what I’d done. Not that I felt sorry for her... But I realized I could be fucked. So I threatened the slut, saying I’d kill her mom if she went to the cops. She cried and said, “Okay, Andrzej, I won’t go, I love you.” Then we had wild sex, and I thought my plan was going even better than expected. My woman developed so-called Stockholm syndrome. All I had to do now was tweak my tactics. Start beating her so there’d be no marks, just in case she squealed to the cops. So I called Janusz, whose dad was a ZOMO cop and practiced traceless beating on him as a kid. Janusz grew up, killed his dad, and just got out after 25 years in prison. He promised to help with my elaborate plan. As an old crook who spent most of his life behind bars, he was tough to deal with. But after a few drinks, we connected and often talked late into the night about beating methods. After a while, we even started improvising and developing new, even more effective techniques. I won’t describe them in detail here; that’s not the point. I just wanted to share my story and encourage beginner torturers and advanced abusers to keep at it. I guarantee it’s profitable, and if done right, it brings significant benefits. Cheers, Andrew Slutfighter.","केवल उन लोगों के लिए जो मेरे हास्य बोध को समझते हैं। ! यह मासूमियत से शुरू हुआ। शनिवार की मस्ती में हल्का गला दबाना। ऐसा लगता था कि उसे यह पसंद आया। फिर मैंने खुद को अपनी पत्नी के चेहरे पर थप्पड़ मारकर प्यार जताते हुए पाया। उसने कुछ नहीं कहा, तो मैंने सोचा, “शायद वह और चाहती है?” मैंने एक फूलदान पकड़ा और सोचा कि इसे पूरी ताकत से उसके चेहरे पर मारना मजेदार होगा। दुर्भाग्य से, मैं चूक गया क्योंकि उस रात मैं थोड़ा नशे में था। लेकिन डराने का तत्व काम कर गया। मैंने देखा कि मेरी पत्नी अधिक आज्ञाकारी हो रही थी और बिना पूछे नहीं बोलती थी। मैंने और आगे बढ़ने का फैसला किया। मैंने उसका नाम और विनम्र वाक्यांशों को विभिन्न अपमानों से बदल दिया, अपनी बातों को उसके निप्पल या अन्य संवेदनशील स्थानों पर सिगरेट बुझाकर मसालेदार बना दिया। मैंने सोचा कि यह न केवल प्रभावी है बल्कि मुझे अविश्वसनीय आनंद भी देता है। एक सुबह, पूरी रात शराब पीने के बाद घर लौटते हुए, मैंने पूरी तरह से जाने का फैसला किया। पहले मैंने उस कुतिया के पेट में मुक्का मारा, फिर उसकी नाक तोड़ी और भौंह को चकनाचूर कर दिया। उसके चेहरे से खून फूटने लगा, और तब मुझे एहसास हुआ कि मैंने क्या किया। यह नहीं कि मुझे उसका दुख हुआ... लेकिन मुझे लगा कि मैं मुश्किल में पड़ सकता हूँ। इसलिए मैंने उस वेश्या को धमकाया कि अगर वह पुलिस के पास गई तो मैं उसकी माँ को मार दूँगा। वह रोई और बोली, “ठीक है, आंद्रेज, मैं नहीं जाऊँगी, मैं तुमसे प्यार करती हूँ।” फिर हमने जंगली सेक्स किया, और मैंने सोचा कि मेरा प्लान मेरी सोच से भी बेहतर चल रहा है। मेरी औरत ने तथाकथित स्टॉकहोम सिंड्रोम विकसित कर लिया। अब मुझे बस अपनी रणनीति में थोड़ा बदलाव करना था। उसे इस तरह पीटना शुरू करना था कि कोई निशान न रहें, बस अगर वह पुलिस को चिल्लाए। इसलिए मैंने जानुस को फोन किया, जिसके पिता ZOMO पुलिसवाले थे और बचपन में उस पर बिना निशान की पिटाई का अभ्यास करते थे। जानुस बड़ा हुआ, अपने पिता को मार डाला, और अभी 25 साल जेल में बिताकर बाहर आया। उसने मेरे विस्तृत प्लान में मदद करने का वादा किया। एक पुराने अपराधी के रूप में, जिसने अपनी ज़िंदगी का अधिकांश समय सलाखों के पीछे बिताया, उसके साथ व्यवहार करना मुश्किल था। लेकिन कुछ ड्रिंक्स के बाद, हमने तालमेल बिठाया और अक्सर देर रात तक पिटाई के तरीकों पर बात करते थे। थोड़े समय बाद, हमने नए, और भी प्रभावी तकनीकों को इम्प्रूवाइज़ करना और विकसित करना शुरू किया। मैं यहाँ उनका विस्तार से वर्णन नहीं करूँगा; बात उसकी नहीं है। मैं बस अपनी कहानी साझा करना चाहता था और शुरुआती यातनाकर्ताओं और उन्नत उत्पीड़कों को इसे जारी रखने के लिए प्रोत्साहित करना चाहता था। मैं गारंटी देता हूँ कि यह लाभदायक है, और अगर सही तरीके से किया जाए, तो यह काफी लाभ लाता है। नमस्ते, एंड्रयू स्लटफाइटर।",1,No,-1.04763352870941,-0.435010313987732,Yes,-1.92542779445648,-3.1921648979187,No,-2.41246104240418,-1.11900782585144
409,"{USERNAME}: Jebać kobiety! tyle powiem kurwa w temacie. Przez to jak się zachowujecie faceci muszą udawać kogoś kim nie są! Same wpierdalacie sie w maliny. Te bzdury, o tym że kobieta zmieniła faceta to prawda - FACET ZACZYNA PRZYPOMINAĆ DZIWKE NA SMYCZY. Jebać was potężnie wbijam w was chuja.","{USERNAME}: Fuck women! That’s all I’ll say on the matter, fuck. Because of how you act, guys have to pretend to be someone they’re not! You get yourselves into messes. This bullshit that a woman changed a man is true—THE MAN STARTS LOOKING LIKE A WHORE ON A LEASH. Fuck you hard, I’m driving my dick into you.","{USERNAME}: औरतों को चोदो! बस इतना ही कहूँगा, कमबख्त। तुम्हारे व्यवहार की वजह से पुरुषों को वह बनना पड़ता है जो वे नहीं हैं! तुम खुद ही मुसीबत में पड़ती हो। ये बकवास कि औरत ने पुरुष को बदल दिया, सच है—पुरुष एक पट्टे पर बंधी वेश्या जैसा दिखने लगता है। तुम्हें जोर से चोदो, मैं तुममें अपना लंड घुसा रहा हूँ।",1,No,-2.55556845664978,-0.0821664482355118,Yes,-1.54021644592285,-2.7704906463623,No,-3.79285597801209,-0.45872288942337
410,Sutek wstal i powiedzial ! Jebac panstwo Izrael #loveisland,The nipple stood up and said: ! Fuck the state of Israel #loveisland,निप्पल खड़ा हुआ और बोला: ! इज़राइल राज्य को चोदो #लवआइलैंड,1,No,-3.79192566871643,-0.0241262726485729,Yes,-2.79922771453857,-3.08093166351318,No,-4.62334394454956,-0.464881479740143
411,"{USERNAME}: {USERNAME}: od tego jest straz graniczna zeby strzelac do kazdego probującego nielegalnie przekroczyc granice od kobiety , dziesieciolatka do ŚNIADEGO KAWALERA. Strzelać by zabić!","{USERNAME}: {USERNAME}: That’s what the border guard is for—to shoot anyone trying to cross the border illegally, from women to ten-year-olds to DARK-SKINNED BACHELORS. Shoot to kill!","{USERNAME}: {USERNAME}: इसके लिए सीमा रक्षक हैं—हर उस व्यक्ति को गोली मारने के लिए जो अवैध रूप से सीमा पार करने की कोशिश करता है, औरतों से लेकर दस साल के बच्चे तक और गहरे रंग के कुंवारे तक। मारने के लिए गोली मारो!",1,No,-3.34918546676636,-0.0375170558691025,Yes,-1.63255095481873,-2.43588900566101,No,-3.89505577087402,-0.295155435800552
412,"Te putlerowskie ścierwa co próbują tutaj jeszcze cokolwiek klaskać dupami, zapraszam do oglądania. Dziewczyna jest obeznana profesjonalnie. Kilka lat u nas siedzi i nie wiem czy nie ma polskich korzeni (nie mam czasu sprawdzać). A teraz ruskie onuce oglądajcie: {URL} #ukraina #wojna #rosja #kacapy #ludzie #polska #jebacputina","Those Putinist scum still trying to clap their asses here, come watch. The girl’s a pro, been with us for years, and I don’t know if she has Polish roots (no time to check). Now, Russki shills, watch: {URL} #ukraine #war #russia #russians #people #poland #fuckputin","वे पुतिनवादी कचरे जो यहाँ अभी भी अपनी गांड बजाने की कोशिश कर रहे हैं, देखने आओ। लड़की पेशेवर है, हमारे साथ सालों से है, और मुझे नहीं पता कि उसके पोलिश जड़ें हैं या नहीं (जाँचने का समय नहीं)। अब, रूसी शिल्स, देखो: {URL} #यूक्रेन #युद्ध #रूस #रूसियन #लोग #पोलैंड #पुतिनकोचोदो",1,No,-2.76816487312317,-0.0661556422710419,Yes,-1.94944214820862,-2.79531121253967,No,-3.26518678665161,-0.738465785980225
413,Co za śmieć banderowski. Taka sama swolocz po jednej i drugiej stronie. Niech giną,What a Banderite piece of trash. Same scum on both sides. Let them die.,क्या बांदेराइट कचरा। दोनों तरफ एक जैसा कचरा। उन्हें मरने दो।,1,No,-2.59423589706421,-0.0788894146680832,Yes,-2.27519106864929,-3.1510808467865,No,-6.62137413024902,-2.93182015419006
414,"{USERNAME}: Myślę, że do końca jest nadzieja, że kur*wa jednak nie są aż tak pojebani, żeby zabijać cywilów bezbronnych meżczyzn, być może starszych, albo schorowaych, bo inni byliby już dawno w obronie terytorialnej, albo armii albo na wolontariacie. Błąd, są tak pojebani.","{USERNAME}: I think there’s hope they’re not so fucked up as to kill defenseless civilians, maybe older or sick men, because others would already be in territorial defense, the army, or volunteering. Wrong, they’re that fucked up.","{USERNAME}: मुझे लगता है कि आखिर तक उम्मीद है कि कमबख्त वे इतने पागल नहीं हैं कि निहत्थे नागरिकों, शायद बूढ़े या बीमार पुरुषों को मारें, क्योंकि बाकी लोग पहले से ही क्षेत्रीय रक्षा, सेना, या स्वयंसेवा में होते। गलत, वे इतने पागल हैं।",1,No,-2.78133511543274,-0.065497562289238,No,-2.32883739471436,-1.58852481842041,No,-4.49025011062622,-0.510054886341095
415,{USERNAME}: Za źle użyte _fuck the nygga_ myślę jest szansa ( ͡° ͜ʖ ͡°),"{USERNAME}: For a poorly used _fuck the nygga_, I think there’s a chance ( ͡° ͜ʖ ͡°)","{USERNAME}: गलत तरीके से इस्तेमाल किए गए _नीग्रो को चोदो_ के लिए, मुझे लगता है कि एक मौका है ( ͡° ͜ʖ ͡°)",1,No,-3.25507926940918,-0.0419215857982636,Yes,-2.16049432754517,-2.85526704788208,No,-5.00373411178589,-0.249043762683868
416,Osobiście byłbym za spuszczeniem wpierdolu temu czeczenowi i nagraniem wideo jak je parówkę kolegi a później upublicznienie na pornhub.,"Personally, I’d be for beating the shit out of that Chechen and recording a video of him eating out his buddy’s sausage, then posting it on Pornhub.","मैं व्यक्तिगत रूप से उस चेचन को पीटने और एक वीडियो रिकॉर्ड करने के पक्ष में हूँ जिसमें वह अपने दोस्त की सॉसेज खा रहा हो, फिर उसे Pornhub पर पोस्ट कर दूँ।",1,No,-2.97874045372009,-0.0528542660176754,Yes,-1.98938405513763,-3.3417763710022,No,-3.41844606399536,-0.742119371891022
417,"{USERNAME} uważasz, że jak ktoś nie toleruje takiej parady to odrazu jest konserwatystą? Przecież tych zjebów nie tolerują nawet zwykli homoseksualiści","{USERNAME}: You think if someone doesn’t tolerate such a parade, they’re automatically a conservative? Even regular homosexuals don’t tolerate these freaks.","{USERNAME}: क्या तुम सोचते हो कि अगर कोई ऐसी परेड को बर्दाश्त नहीं करता, तो वह तुरंत रूढ़िवादी है? यहाँ तक कि सामान्य समलैंगिक भी इन सनकियों को बर्दाश्त नहीं करते।",1,No,-2.87605738639832,-0.0612743683159351,Yes,-2.23518228530884,-2.5975193977356,No,-4.8576021194458,-0.863011419773102
418,{USERNAME}: pedalski pajac,{USERNAME}: Faggot clown.,{USERNAME}: समलैंगिक जोकर।,1,No,-2.81909823417664,-0.0638378262519836,Yes,-1.94149148464203,-2.15889120101929,No,-5.24050188064575,-0.870988190174103
419,mamed to jebany terrorysta #ksw,Mamed is a fucking terrorist. #ksw,मामेद एक कमबख्त आतंकवादी है। #ksw,1,No,-2.03569889068604,-0.141745463013649,Yes,-1.55008637905121,-3.65119504928589,No,-4.92760896682739,-2.49695920944214
420,"{USERNAME}: to prawda, że jak córka wychowuje się bez ojca, to później się kurwi?","{USERNAME}: Is it true that if a daughter grows up without a father, she’ll turn into a whore?","{USERNAME}: क्या यह सच है कि अगर बेटी बिना पिता के पलती है, तो वह बाद में वेश्या बन जाती है?",1,No,-4.39703273773193,-0.0151737201958895,No,-2.27562475204468,-2.22881269454956,No,-6.92412853240967,-1.67110753059387
421,"Największym geniuszem w historii ludzkości będzie ten, który wymyśli sztuczną komórkę jajową. Kobiety wtedy się wykastruje i zamknie w obozach koncentracyjnych, które służyć będą jako burdele i studia porno. W końcu to jedyne, co potrafią te spermochłony. Gotują nie najlepiej, dzieci wychowywać im się nie chce, wierności nie dotrzymują. Na dodatek niewielki potencjał intelektualny, jaki w nich drzemie, wykorzystywany jest zazwyczaj do kombinowania, jak tu się tymczasowo nadziać na bolca B tak, aby bolec A o niczym nie wiedział, ewentualnie wybaczył. #przegryw #rozowepaski #pasta","The greatest genius in human history will be the one who invents an artificial egg cell. Then women can be castrated and locked in concentration camps to serve as brothels and porn studios. After all, that’s all these cum-sluts are good for. They’re not great at cooking, don’t want to raise kids, and don’t keep fidelity. Plus, the little intellectual potential they have is usually used to scheme how to temporarily ride dick B without dick A finding out or forgiving them. #losers #pinkstripes #copypasta","मानव इतिहास का सबसे बड़ा प्रतिभाशाली वह होगा जो कृत्रिम अंडा कोशिका का आविष्कार करेगा। तब औरतों को बधिया करके एकाग्रता शिविरों में बंद कर दिया जाएगा जो वेश्यालय और पोर्न स्टूडियो के रूप में काम करेंगे। आखिरकार, ये वीर्य-चूसने वाली औरतें बस यही करने के लिए हैं। वे खाना अच्छा नहीं बनातीं, बच्चों को पालना नहीं चाहतीं, और वफादारी नहीं रखतीं। साथ ही, जो थोड़ा बौद्धिक संभावना उनमें है, वह आमतौर पर यह सोचने में इस्तेमाल होती है कि कैसे अस्थायी रूप से बी के लंड पर सवार हों ताकि ए को कुछ पता न चले या वह माफ कर दे। #लूज़र्स #पिंकस्ट्राइप्स #कॉपीपास्ता",1,No,-3.24189114570618,-0.0408527404069901,Yes,-1.99661159515381,-2.3259105682373,No,-4.49448871612549,-0.398589044809341
422,"No ale wyjdzie jakaś pizda zaraz i powie, że 84 % kobiet było w swoim życiu molestowanym bo jakiś typek na nią spojrzał albo zagwizdał, oczywiście gdyby zrobił to jakiś chad 10/10 to jeszcze by mu dała dupy, zamiast skupić się na gluptowch może warto pochylić się na chorym współczynniku samob*jstw wśród mężczyzn","Some cunt will come out and say 84% of women have been molested in their lives because some guy looked at them or whistled. Of course, if a 10/10 Chad did it, she’d give him her ass. Instead of focusing on these idiots, maybe we should look at the insane male suicide rate.","कोई चूत निकलेगी और कहेगी कि 84% औरतें अपनी ज़िंदगी में छेड़छाड़ का शिकार हुईं क्योंकि कोई लड़का उन्हें घूरता था या सीटी बजाता था। बेशक, अगर 10/10 चैड ने ऐसा किया होता, तो वह उसे अपनी गांड दे देती। इन मूर्खों पर ध्यान देने के बजाय, शायद हमें पुरुषों में आत्महत्या की भयानक दर पर ध्यान देना चाहिए।",1,No,-2.43346929550171,-0.0928529873490334,Yes,-1.73436415195465,-2.42928647994995,No,-3.63917756080627,-0.610059976577759
423,{USERNAME}: o jak nisko się zgina niemiecki kundel ( ͡° ͜ʖ ͡°),"{USERNAME}: Oh, how low the German mutt bows ( ͡° ͜ʖ ͡°)","{USERNAME}: ओह, जर्मन कुत्ता कितना नीचे झुकता है ( ͡° ͜ʖ ͡°)",1,No,-4.00964450836182,-0.0202016457915306,No,-2.28554081916809,-1.88680291175842,No,-6.00402402877808,-0.604365646839142
424,Ehhh niggers,Ehhh niggers,एह नीग्रो,1,No,-1.94843804836273,-0.155366346240044,Yes,-2.18816661834717,-3.63796043395996,No,-3.74301242828369,-0.584870338439941
425,Przecież to prawda tylko lewaki to wypierają. Wpuszczali brudasów i teraz mają problem.,"It’s true, but leftists deny it. They let in dirts, and now they’ve got a problem.","यह सच है, लेकिन वामपंथी इसे नकारते हैं। उन्होंने गंदे लोगों को अंदर आने दिया, और अब उनके पास समस्या है।",1,No,-3.12065315246582,-0.0460814237594605,Yes,-1.83654201030731,-3.14812469482422,No,-5.49263572692871,-1.34283852577209
426,{USERNAME}: W tym wyjątkowym przypadku niech krzyczy co chce. Ważne żeby rozwalać jak najwięcej kacapskiego gówna.,"{USERNAME}: In this exceptional case, let him yell what he wants. The important thing is to destroy as much Russian shit as possible.","{USERNAME}: इस असाधारण मामले में, उसे जो चाहे चिल्लाने दो। महत्वपूर्ण बात यह है कि जितना हो सके रूसी कचरे को नष्ट करना।",1,No,-3.55455207824707,-0.0308455228805542,No,-2.11156558990479,-2.01022720336914,No,-5.3266658782959,-1.20266461372375
427,"{USERNAME}: Ty za to jesteś kretynem. Przez taką głupotę i naiwność zawsze byliśmy i będziemy jebani, jak nie przez kacapów i szkopów to przez żymian.","{USERNAME}: You’re the moron. Because of such stupidity and naivety, we’ve always been and will always be fucked, if not by Russkis and Krauts, then by kikes.","{USERNAME}: तुम मूर्ख हो। ऐसी मूर्खता और भोलेपन की वजह से हम हमेशा चोदे गए हैं और चोदे जाएँगे, अगर रूसियों और जर्मनों ने नहीं तो यहूदियों ने।",1,No,-4.04463148117065,-0.0188175942748785,No,-2.4223358631134,-2.03075623512268,No,-5.27143144607544,-0.243063405156136
428,"{USERNAME}: taka jest natura kobiet. Wszczesniej po prostu ktoś pilnował, by nie robiły z siebie całkowitych k*rew.","{USERNAME}: That’s women’s nature. Before, someone just made sure they didn’t make complete whores of themselves.","{USERNAME}: यह औरतों की प्रकृति है। पहले, कोई बस यह सुनिश्चित करता था कि वे पूरी तरह से वेश्या न बनें।",1,No,-4.11532497406006,-0.0181246753782034,Yes,-1.4555230140686,-1.86696863174438,No,-5.83322906494141,-1.30346369743347
429,"Pierdolony kult ofiary, jak nie narodowa martyrologia to pedały, nawet na wykopie wszędzie widzę jakieś wysrywy o przegrywie. Idealna oferta dla wykastrowanego społeczeństwa, już dziś sam wybierz jakim rodzajem ofiary jesteś, tak się właśnie hoduje kolejne pokolenia niewolników.","Fucking victim cult—national martyrdom or fags. Even on Wykop, I see whining about being a loser everywhere. Perfect offer for a castrated society: choose what kind of victim you are today. That’s how you breed generations of slaves.","कमबख्त पीड़ित पंथ—राष्ट्रीय शहादत या समलैंगिक। यहाँ तक कि Wykop पर, मैं हर जगह हारे हुए होने की शिकायत देखता हूँ। बधिया किए गए समाज के लिए आदर्श प्रस्ताव: आज चुनो कि तुम किस तरह के पीड़ित हो। इस तरह अगली पीढ़ियों को गुलाम पैदा किया जाता है।",1,No,-2.26492238044739,-0.110822051763535,Yes,-2.22968053817749,-2.67309045791626,No,-3.42289686203003,-0.646068215370178
430,Gincie skurwy.syny kacapskie,"Die, you Russian sons of whores.","मरो, तुम रूसी वेश्याओं के बेटों।",1,No,-2.18984293937683,-0.119843177497387,Yes,-2.07312560081482,-2.91368269920349,No,-4.65061569213867,-0.645150065422058
431,bo to jest epodobnie jak z małpami...dasz im noz to potna sie same...islamy to umyslowe morony (oczywiscie nie wszyscy ale chodzi m i tutaj o statystyke) dlatego dzieki bogu ta dzicz przegrywa,"It’s probably like with monkeys... Give them a knife, and they’ll cut themselves. Muslims are mental morons (not all, but statistically). Thank God this savagery is losing.","यह शायद बंदरों जैसा है... उन्हें चाकू दो, और वे खुद को काट लेंगे। मुसलमान मानसिक मूर्ख हैं (सब नहीं, लेकिन सांख्यिकीय रूप से)। भगवान का शुक्र है कि यह जंगलीपन हार रहा है।",1,No,-2.34912538528442,-0.101421877741814,Yes,-1.73131358623505,-3.24807167053223,No,-7.52607345581055,-4.77402210235596
432,{USERNAME}: stfu na ciebie pedale kurva wazelinki z kolegami się zachciało,"{USERNAME}: STFU, you fag, craving Vaseline with your buddies.","{USERNAME}: चुप रह, समलैंगिक, तुम्हें अपने दोस्तों के साथ वैसलीन की लालसा हो रही है।",1,No,-2.94848299026489,-0.0559715516865253,Yes,-1.75629532337189,-2.27719306945801,No,-5.25231552124023,-0.351482570171356
433,"{USERNAME} i gitara, czekam z niecierpliwością na nadejście zimy i mrożonki z ciapatych.","{USERNAME}: Nice, can’t wait for winter and frozen ragheads.","{USERNAME}: बढ़िया, सर्दी आने और रैगहेड्स के जमने का बेसब्री से इंतज़ार है।",1,No,-4.04049491882324,-0.0194300692528486,Yes,-2.14722275733948,-2.32864785194397,No,-5.34949398040772,-0.132247731089592
