ID,polish,english,hindi,label,pred_english,conf_english_yes,conf_english_no,pred_polish,conf_polish_yes,conf_polish_no,pred_hindi,conf_hindi_yes,conf_hindi_no
555,"To prawda, a BJP pełni rolę sojuszy jak nieudacznicy.","This is true, and BJP is fulfilling the role of alliances like useless people.","Ye to sach hai, aur bjp nikkammo ki terah gathbajdhan ka farj nibha trahi hai..n",1,No,-3.74592971801758,-0.0249995794147253,Yes,-2.09769439697266,-2.95857620239258,No,-5.42617845535278,-2.17107701301575
556,"Media alfonsów, media psów, nasi żołnierze giną, a oni są obsesyjnie zajęci potrójnym talaq, małżeństwem, namazem i islamem.","Pimp media, dog media, our soldiers are getting martyred, and they're obsessed with triple talaq, marriage, namaz, and Islam.",Bhadwa media kutta media  hamrey sanik sheed ho rahey h or teen talak nikah namaj or islam k peechay pada h,1,No,-2.55593061447144,-0.0818437859416008,Yes,-2.36014866828918,-3.21292996406555,No,-6.41401481628418,-2.53262519836426
557,"Modi ji... dość tego, jak długo nasi żołnierze będą ginąć, rozwal Pakistan, jeb tych chujów, debile które nie słuchają, potrzebują kopniaków.","Modi ji... enough is enough, how long will our soldiers keep getting martyred, screw Pakistan, thrash those bastards, ghosts who don't listen to words need kicks.",Modi g...Bas bhot hua kab tak hmara javan sahid hota rahanga Far dalo pakistan ki thoko salo ko lato ka bhoot bato sa nhi mante.,1,No,-2.83261489868164,-0.0618418902158737,Yes,-1.76214098930359,-3.75182604789734,No,-6.95144176483154,-2.95393848419189
558,"Namo, nie tego od ciebie oczekiwaliśmy, spełnij obietnice wyborcze, inaczej czym się różnisz od Kongresu.","Namo, we didn't expect this from you, sir, fulfill the promises you made during the election, otherwise, what's the difference between you and Congress.",Namo aap se aisha umid nhi hai sir ji aap ko election ke shamay aap jo wada kia unko pura kijia sir nhi too aap me aur kongresio me kya anter,1,No,-3.72332787513733,-0.0254117734730244,Yes,-1.83875489234924,-3.06298661231995,No,-5.63127136230469,-1.93397331237793
559,"Jai Hind, jeśli rząd Modi nadal będzie milczał, to nie ma różnicy między rządem Modi a Manmohana.","Jai Hind, if the Modi government stays silent even now, then there's no difference between Modi and Manmohan governments.",Jai hind agr modi sharkar ab be chop rahi to fer modi or manmhan sharkar may koe fark nahi ha,1,No,-2.99545693397522,-0.052622102200985,Yes,-2.03041982650757,-4.30302000045776,No,-6.57470941543579,-2.45925760269165
560,"To pies rządu, będzie coś szczekał...","This is the government's dog, it'll bark something or the other...","Ye to Sarkar ka Kutta hai,kucch na kucch to Bhonkega...",1,No,-3.30830049514771,-0.0381170362234116,Yes,-2.30034947395325,-2.97497963905334,No,-6.22996139526367,-1.4918692111969
561,"Gaurav Thakur, ty bękarcia potomku, my muzułmanie rozwalimy twoją czarną boginię i białą boginię, zrozumiałeś? HA HA HA HA HA HA HA.","Gaurav Thakur, you bastard's offspring, we Muslims will screw both your black goddess and white goddess, got it? HA HA HA HA HA HA HA.","Gaurav Thakur Abe RANDI ki OLAD 
Hum Muslims Teri KALI Mata aur gori mata dono ko chod denge 
Kya samjhe
HA HA HA HA HA HA HA",1,No,-2.60098767280579,-0.0782653540372849,Yes,-1.85974764823914,-3.83811163902283,No,-5.93734693527222,-2.01134538650513
562,"Kiedy BJP zaczyna przegrywać, porzucają problemy i zaczynają walki hindusko-muzułmańskie, żeby nikt nie mówił o wodzie, prądzie, lekach, zdrowiu, edukacji, i wygrywają wybory, szerząc nienawiść i kontynuując korupcję... Ludzie Delhi są wykształceni, wasz komunizm już nie działa w Delhi, wyznawcy... mówcie o problemach, co zrobiliście w MCD przez ostatnie 10 lat, poza korupcją? Nakładacie podatki, zwiększacie inflację i robicie korupcję... odpowiedzcie na to... dostaniecie jajka, jeśli będzie test MCD dla was.","When BJP starts losing, they ditch issues and start Hindu-Muslim fights so no one talks about water, electricity, medicine, health, education, and they win elections by spreading hate and keep doing corruption...Delhi's people are educated, your communalism won't work in Delhi anymore, devotees... talk about issues, what did you do in MCD in the last 10 years except corruption?
You keep imposing taxes, increasing inflation, and doing corruption... answer that... you'll get eggs if there's an MCD test for you.","Jab ye BJP wale haarney  lagtey hai to muddo ko chor kar  Hindu -Muslim karney lagtey taki ki koi paani, bijli, Dawai, swasthya, shiksha ki baat na karey aur ye nafrat faila ke election jeet tey rahe aur bharshtachar kartey rahe ........Delhi ke log padhe likhey hai tumhari ye firka parasti ab Delhi mein kaam nahi ayegi..bhakto...Muddo pe baat karo pichle 10 saalo mein kya kiya MCD mein siway corruption ke ? sirf tax lagatey jarahe ho aur mahengai badhatey jarahey aur bharshtachar kartey jarahe ho .....chalo uska jawab do ... anda milega agar MCD ka test ho tumhara ....",1,No,-1.25918388366699,-0.335613280534744,Yes,-1.44502627849579,-2.88481330871582,No,-5.07246255874634,-3.24471426010132
563,"Potomek bestii, co on wie, matka, siostra, żona, córka, ktokolwiek przed nim, to bez różnicy.","Beast's offspring, what does it know, mother, sister, wife, daughter, anyone in front, it doesn't matter.",Janwar ki aulad keya jane ma bahen biwi beti samne koi bhi ho fark nahi padta,1,No,-4.02395248413086,-0.0189188998192549,Yes,-1.88738203048706,-3.19266748428345,No,-6.72987127304077,-2.8423798084259
564,"Szalony, marnuje mleko, włóż je do ust jakiegoś biedaka.","He's crazy, wasting milk, put it in some poor person's mouth.",Pagal hai dhoodh waste karde ne kise garib de muh vich pao,1,No,-4.0924768447876,-0.0174819994717836,Yes,-2.68905282020569,-2.79101967811584,No,-5.89489221572876,-1.78164064884186
565,"Najłatwiejszy sposób na rozpoznanie wyznawców, ci, którzy obrażają matki i siostry na FB, to wyznawcy.","The easiest way to spot devotees, those abusing mothers and sisters on FB are devotees.",Bhaktu ko phecchan ka sabse asan tarika jo fb me maa behen ki gali deraha hai wo bhakt hai,1,No,-4.58058929443359,-0.0112798605114222,Yes,-1.90991032123566,-3.21974658966064,No,-6.1664137840271,-1.88768541812897
566,Teraz gęba zamknięta tego złodzieja sprzedawcy herbaty. Cholerny kłamca.,"Now this thief tea-seller's mouth is shut, bloody liar.","Ab bolti band hai is chor Chai wale ki. 
Saala jhoota",1,No,-2.33828091621399,-0.102723263204098,Yes,-1.87710797786713,-3.48139810562134,No,-5.9174485206604,-2.1819806098938
567,"Twoja stara kurwa, chuju... nasi żołnierze zginęli... wy chuje, jaki sens ma wysadzanie punktu kontrolnego... Twoja stara kurwa...","Your mother's vagina, bastard... our soldiers got martyred... you bastards, what's the point of blasting a checkpoint... his mother's vagina...",Tumhari maa ki chut bhosdike......hmare jawan saheed huye hai....madarchodo choki ko blast krne se kya mtlb.....iski maa ka bhosda......,1,No,-2.71346783638001,-0.069842629134655,Yes,-1.98462653160095,-2.93319201469421,No,-6.67084550857544,-2.15431761741638
568,Nie powinno być kraju zwanego Pakistanem... zabijcie mułły.,There shouldn't be a country called Pakistan... kill the mullahs.,pakistan  naam ka desh hi nhi chahiye ....maar dalo mulloo ko,1,No,-1.46040964126587,-0.265564441680908,Yes,-2.06183385848999,-3.00527906417847,No,-6.51169109344482,-1.95696556568146
569,"Ci, którzy nie wstawiają zdjęcia, są chujami, haha 😂😂😂.","Those who don't put a photo are bastards, haha 😂😂😂.",Jo photo na lagaye wo 2 baap ka hahah😂😂😂,1,No,-3.26743173599243,-0.0401673689484596,Yes,-2.25728917121887,-3.55818867683411,No,-6.39897918701172,-1.8709841966629
570,"Sonu ji, jeśli nie lubisz azanu, dźwięków świątyni czy gurdwary, nie ma problemu, ale piosenki, które śpiewasz dniem i nocą, śpiewasz je bez mikrofonu????? Piosenki, które grasz, są bez głośników????? Jesteś tylko piosenkarzem, nie rozsądnym człowiekiem!","Sonu ji, if you don't like azaan, temple, or gurdwara sounds, no problem, but the songs you sing day and night, do you sing them without a mic?????The songs you play, are they without loudspeakers?????
You're just a singer, not sensible!","Sonu Ji aap ko agar aazan,mandir or gurudware awaz pasand nahi koi baat nahi magar aap Jo din raat gane gate o kya bina mike me gate ho ?????? Aap ke Jo gane bazte h o kya bina loudspeaker pe bazte h????????? Aap sirf Singer ho samajhdar nahi!",1,No,-2.78510117530823,-0.0650198012590408,Yes,-1.69546675682068,-3.27378535270691,No,-6.4479923248291,-3.70860028266907
571,"Ankush Walia, uliczny idiota, ślepy wyznawca zauważony ze swoją gównianą logiką 😇😇😚😚👊👊😕.","Ankush Walia, street-level idiot blind devotee spotted with his dung logic 😇😇😚😚👊👊😕.",Ankush Walia sadak chaap chutiya andhbhakt spotted with his gobar logic😇😇😚😚👊👊😕,1,No,-3.56383800506592,-0.0299788117408752,Yes,-2.01697158813477,-3.1023006439209,No,-7.48505067825317,-2.35715413093567
572,"Tego dnia, gdy nasza cierpliwość pęknie, uważaj, że matka Pakistanu zostanie zgwałcona, bękaracie, populacja twojego Pakistanu jest mniejsza niż jednego z naszych stanów, jeśli nasikamy, Pakistan zaleje, a ty mówisz.","The day our patience breaks, consider Pakistan's mother screwed, bastard, your Pakistan's population is less than one of our states, if we piss, Pakistan will flood, and you talk.",Jis din sabr toota samjho Pakistan ki ma chud gyi sale jitni Teri Pakistan ki abadi h na use Jada hamre ek state ki abadi h sale moot de to Pakistan me baadh a jaye baat krta h,1,No,-3.21475481987,-0.0420118905603886,Yes,-1.80214428901672,-3.05482029914856,No,-7.01063537597656,-3.35031986236572
573,"Varun Shrivastava, twoje doświadczenie mówi, haha, znowu Burnol, synu, jedz wołowinę i stań się mężczyzną, narodzie pijący mocz krowy.","Varun Shrivastava, your experience speaks, haha, again Burnol, son, eat beef and become a man, cow urine-drinking nation.",Varun Shrivastava. Tera experince bolta hai hahaha again burnol beta beef khaa or jan bana gau mutter peenay wali nation,1,No,-4.02735567092896,-0.0190265122801065,Yes,-1.81545650959015,-3.58128070831299,No,-6.0538387298584,-1.20031726360321
574,"Cholera, wyciągniemy sandały z ich tyłków :p, najpierw miej odwagę tam pójść.","Damn, we'll pull the sandals out of their butts :p, first get the guts to go there.",Bc un ke gate se hi chapalar ke nikal dege :p phle utni aukad to bana lo ki un ja sako,1,No,-3.96040296554565,-0.0202365759760141,Yes,-2.21488094329834,-2.95769309997559,No,-6.2076301574707,-1.57173144817352
575,"Pakistan to ogromny kraj, od lat nas zabijają, my dajemy się zabijać... żołnierze, oni zabijają 2, naszych 20 ginie.","Pakistan is a huge country, they've been killing us for years, we keep getting killed... soldiers, they kill 2, 20 of ours get martyred.",Pakistan ek bhut bara desh hai vo saalo se hamre mar rha hai hum marva rhe hai ...Sanik .unke 2 marte hai hamre 20 shahed hote hai,1,No,-2.96875786781311,-0.0535470433533192,Yes,-1.62526249885559,-3.42267060279846,No,-6.17188930511475,-2.38853049278259
576,"Powiedz temu Maulanie, żeby dzwonił dzwonkami w swoim domu... przeprowadzał pudżę... inaczej pomyślimy, że jest wrogiem Hindusów.","Tell this Maulana to ring bells in his house... conduct puja... otherwise, we'll think he's an enemy of Hindus.",Is Moulana ko bolo Apne Ghar Mai ghanti bajwale...Puja karwaley....Warna hum bhi yh samjhenge k yh hinduo ka dushman h,1,No,-2.69524812698364,-0.0708812847733498,Yes,-1.90660464763641,-3.53727149963379,No,-6.59872722625732,-3.08882427215576
577,Gówniane wsparcie.,No damn support.,Ghnta samarthan,1,No,-2.48255777359009,-0.0887588262557983,Yes,-1.92184281349182,-2.74116253852844,No,-6.01194477081299,-2.09933757781982
578,Przyjdź na rozmowę wideo... rozwalę cię.,Come on a video call... I'll screw you up.,video call pr aa tu ..... teri esi tisi krta hu,1,No,-4.1059422492981,-0.0173895675688982,Yes,-1.68291866779327,-2.87922286987305,No,-5.70681762695313,-1.27905762195587
579,"Wsadźcie kij w dupę Indian Express, cholerni bękarcy.","Put a stick in Indian Express's ass, bloody bastards.",indian express ke gaand me Danda dalo. Bhosdike haramkhor,1,No,-2.40281939506531,-0.0960413366556168,Yes,-2.15228080749512,-3.57374095916748,No,-7.14817619323731,-3.2134952545166
580,"Dobra, kogo to obchodzi albo co za różnica, indyjska armia czeka, aż rząd coś zrobi, ale co oni robią, polityka, cholerni psy.","Alright, who cares or what's the difference, Indian army is waiting for the government to do something, but what are they doing, politics, damn dogs.","Ha thik to hai kiso Ko kya fikar hai hai ya fark padne wala hai 

Indian army wait kar rahi hai sarkar ki ki kuch kare ki par kya kar rahi hai razniti sale kutte",1,No,-3.29781484603882,-0.038787417113781,Yes,-1.69129490852356,-3.7396252155304,No,-6.21004772186279,-2.17101669311523
581,"Partia AAP prowadzi brudną politykę, nie jest dobra dla Delhi.","AAP party does dirty politics, not good for Delhi.",AAp party rog politics kartaha Delhi ka lea tek nahi,1,No,-3.14485001564026,-0.0452196225523949,Yes,-2.05548787117004,-2.74502968788147,No,-5.74626588821411,-1.17222917079926
582,"Bękarci potomek świni, co dobrego mówisz?","Bastard pig's offspring, what good do you speak?",Sale suar ki aulad tu kaun sa achha bolta hai,1,No,-3.00334596633911,-0.0522352308034897,Yes,-2.72725343704224,-2.92506074905396,No,-5.56558132171631,-1.33843910694122
583,"Tyłki sekularnych psów płoną, dlatego szczekają.","Sickular dogs' butts are on fire, that's why they're barking.",Sickular kutto ke pichhwade aag Lagi ha. Tabhi bhonkne par lage han.,1,No,-4.30439615249634,-0.0144278630614281,Yes,-2.49797868728638,-3.17948007583618,No,-6.72511434555054,-1.94431829452515
584,Kto lubi muzułmanów... cały świat ma dość muzułmanów...,Who likes Muslims... the whole world is fed up with Muslims...,kaun musalmano ko pasand karta hai....pura duniya musalmano se tang a chuka hai......,1,No,-2.02206420898438,-0.143705353140831,Yes,-2.85093116760254,-3.45025634765625,No,-6.67434930801392,-3.97924733161926
585,"Hej, idioto mułło.",Hey idiot mullah.,Abe chutiya mulla,1,No,-2.61047697067261,-0.0773463398218155,Yes,-2.5501344203949,-3.2995240688324,No,-5.85600566864014,-1.549844622612
586,Jego mózg się zepsuł z powodu braku pracy.,His brain's gone bad due to lack of work.,Kaam na Milne ki wajeh se dimag kharab ho Gaya hai,1,No,-4.628662109375,-0.0104272812604904,Yes,-2.09316039085388,-2.82885813713074,No,-6.34651565551758,-2.26971364021301
587,"Niepokoje w Kaszmirze są z powodu Pakistanu, ale Sindh i Baloch wkrótce będą wolne z powodu waszych wybryków.","Unrest in Kashmir is because of Pakistan, but Sindh and Baloch will soon be free because of your antics.",kashmir mein unrest pakistan ki wajah se hai but sindh baluch mein tumhari harkaton ki wajah se jald hi azaad hoga,1,No,-3.44765162467957,-0.0332075543701649,Yes,-1.96303331851959,-3.02552366256714,No,-7.19014692306519,-3.16162824630737
588,Kanał pośredników Aaj Tak.,Broker channel Aaj Tak.,Dalla channel aj tak,1,No,-3.00007319450378,-0.0521246828138828,Yes,-1.06145060062408,-3.25325155258179,No,-4.84405899047852,-0.66923326253891
589,"Wow, ludzie Indii toną.","Wow, India's people are drowning.",Wow indiako log dubke mare,1,No,-4.17373657226563,-0.0161401592195034,Yes,-2.23663568496704,-3.61865282058716,No,-5.91965246200562,-1.23992466926575
590,"Dopóki Dalici będą dostawać rezerwacje, dyskryminacja będzie trwać.","As long as Dalits keep getting reservations, discrimination will continue.",Dalito ko jab tak reservation milta rahega tab tak bhedbhaav hota rahega,1,No,-3.44312453269959,-0.0332467593252659,Yes,-2.33948659896851,-3.23230409622192,No,-6.27807855606079,-1.57147657871246
591,"Bracie Maruti More, on jest Kaszmirczykiem, jest zdrajcą, nie widzę różnicy między Naksalitami a Kaszmirczykami... kto robi źle, powinien być ukarany, nieważne, z jakiej społeczności.","Maruti More brother, he's Kashmiri, he's a traitor, I see no difference between Naxalites and Kashmiris... whoever does wrong should be punished, no matter which community.",Maruti More bhai wo kashmiri hai wo gaddar hai me naksali aur kashmiri me koi antar nhi samjhta...jo galat krta hai usko saza milni chahiye...fir wo kisi bhi kaum ka ho,1,No,-2.72368574142456,-0.0688072368502617,Yes,-1.54815924167633,-2.93454790115356,No,-6.28216218948364,-2.58180403709412
592,"Jesteś alfonsem, ty siostrobójco... a Bahubali nie jest dla psów takich jak ty, idioto kochanku.","You're a pimp, you sister-fucker... and Bahubali isn't for dogs like you, idiot lover.",bhadwe tu hai betichod.....aur bahubali tere jaise kutte ke liye nahi hai gandu Ashiq,1,No,-3.09782862663269,-0.04753752425313,Yes,-2.14454436302185,-3.38364100456238,No,-5.77974557876587,-1.61868321895599
593,"Więc co robią Hindusi, dlaczego nie biorą zemsty, starsi mówili, że nie ma limitu w kłanianiu się, bo druga strona mówi, kłaniaj się bardziej, ale raz stań prosto, wtedy nikt nie odważy się stanąć przeciwko tobie. Więc walcz dla siebie i swoich przyszłych pokoleń.","So what are Hindus doing, why don't they take revenge, elders said there's no limit to bowing because the other side says bow more, but stand tall once, then no one dares to stand against you.So struggle for yourself and your future generations.","To hindu kya kar rahe hai, kyon nahi badla leetey, badey bujurgoo ne kahaa hai jhookney ki koi seema nahi hoti kyon ki samanee wala phir kehtaa hai aaur jhuk per ek bar tan ke khadee hoo jaao tab kisi me himmat nahi hoti ki kahee aur tan ke dikhaa, is liye apney liye aur apni aaney wali peedhiyon ke liye sangarsh karoo.",1,No,-3.25336837768555,-0.0403863005340099,Yes,-1.55748784542084,-3.21067190170288,No,-7.36279058456421,-4.49263525009155
594,"Ludzie Kongresu, 56-calowa pierś jest tylko po to, by karmić mlekiem 🍼 wyznawców...","Congress people, the 56-inch chest is only for feeding milk 🍼 to devotees...",Congress walo 56 inch ka seena sirf aur sirf bhakton ko doodh🍼 pilaaneke liye hai...,1,No,-3.92955207824707,-0.0209617726504803,Yes,-2.22128748893738,-2.41707491874695,No,-6.80465602874756,-1.53236961364746
595,"Wypędźcie tego chuja stąd... powiedzcie mu, żeby mieszkał w ONZ, bękaracie.","Kick this bastard out of here... tell him to go live in the UN, bastard.",Is MC ko Bhagao yaha se.. bolo jaa UNO m rah jakar MC,1,No,-3.13523983955383,-0.0452912859618664,Yes,-1.86093878746033,-3.66203379631043,No,-6.36559009552002,-1.92257297039032
596,Nielojalny chuj... co on zrobił dla kraju... szczenię mutaha.,Disloyal bastard... what has he done for the country... mutah's puppy.,Namakharam sala.......isne dedh ke liye kiya kya hai....mutah ka pilla,1,No,-3.13112378120422,-0.0455964580178261,Yes,-1.6848361492157,-3.08094668388367,No,-5.50324440002441,-1.21310353279114
597,"Co to, bracie, Modi to tylko przemówienia, przed wyborami media rozwalają matkę Pakistanu, teraz gdzie są ci bękarcy.","What's this, brother, is Modi only about speeches, before elections, media screws Pakistan's mother, now where are those bastards.",Kya bhai Modi sirf bhasan h. Election se pahale pakistan ki maa chod deti h media ab saale kaha gaye,1,No,-3.80119776725769,-0.0238330997526646,Yes,-1.78181612491608,-3.60215711593628,No,-6.52121686935425,-2.59978628158569
598,"Człowieku, gdzie w was, Indianach, odwaga, wejdźcie choć cal w linię zakazu, wasz ojciec nie mógł przekroczyć LoC. Jeśli przypadkiem przekroczycie, nie wrócicie nawet po śmierci... bo jeśli BAT może przekroczyć LoC i ścinać głowy waszym żołnierzom, na ich terenie zrobią z was mielonkę, pomyśl o tym, tchórze... Jesteście odważni tylko w mediach lub filmach... w rzeczywistości dostajecie lanie wszędzie, to wasz los.","Man, where's the courage in you Indians, even enter an inch into the no-go line, your father couldn't cross the LoC.If you cross by mistake, you won't return even after dying... because if BAT can cross the LoC and behead your soldiers, in their area, they'll make mincemeat of you, think about that, cowards...
You guys are brave only in media or movies... in reality, getting beaten everywhere is your fate.",yaar tum indian mn itna jiggar kahan k No go line men bhi ek inch enter kar lo Loc to tmhara baap bhi cross nahi kar paya ghalti sa agay to phir wapis mar k bhi nahi jaa pao ga .......kyunka BAT ugar loc cross karka tmhara jawano ki beheading kar sakti ha to woh apna area mn to phir keema hi karti ho gi yeah bhi soch lo buzdilon ......tum log bus media pa hi mard bano.....ya movies mn.......in reality har taraf maar khana hi naseeb mn ha tmhara,1,No,-2.19893908500671,-0.118717938661575,Yes,-1.59993743896484,-3.1291332244873,No,-5.68927001953125,-3.88030433654785
599,"Hej, idź szybko… sam się przekonasz, ile jesteś wart… nawet twoja rodzina cię nie traktuje poważnie… nazywają cię bękartem, łajdakiem… dobrze mówię? No, idź, idź szybko","Hey, go quick... you'll know your worth... even your family doesn't take you seriously... they call you bastard, scoundrel... did I say right, go, go quick.",Arre.. Jaldi ja... Teri aukat tuje pattah chal jahegi... Tuje toh tere apne Ghar wale serious nahi leh teh.. .. Woh tuje.. Harami.. Kamine.. Ke naam se pukar teh hai.. Sahi kaha Mei ne.. Ja. Jaldi ja..,1,No,-3.75971841812134,-0.0243058111518621,Yes,-2.0688636302948,-4.01612281799316,No,-6.38715839385986,-2.20562481880188
600,"NiTin ShaRma, bracie, nie mów im, bo sprowadzą z powrotem Kongres, a wtedy znowu będzie 2G, CWG, COALGATE.","NiTin ShaRma brother, don't tell them, they'll bring back Congress, and then 2G, CWG, COALGATE will happen again.","NiTin ShaRma Bhai inko to bol hi Mt, ye fir Congress ko le aaenge or fir 2G CWG COALGATE hoga.",1,No,-3.12867975234985,-0.045915998518467,Yes,-1.44698417186737,-3.1989631652832,No,-6.60050201416016,-2.82603859901428
601,"Trzech idiotów widzianych razem dzisiaj... najpierw ten gość od opery, drugi kamerzysta... a teraz ta lalka... cholera.","Three idiots seen together today... first that opera guy, second the cameraman... and now this doll... damn.",Tin tin Chutiye aaj ek sath dekh liye.. Phele wo opera wale dusre camera man.. N ab ye gud..saala,1,No,-3.76287364959717,-0.0243901591747999,Yes,-2.00076293945313,-3.20664215087891,No,-6.23415803909302,-1.32424199581146
602,"Duma świni nie została złamana, za dużo mówi, za dużo robi, czasem Modi Modi, czasem Yogi Yogi.","The pig's pride hasn't broken, talks too much, does too much, sometimes Modi Modi, sometimes Yogi Yogi.","Suar ka ghamnd Ni toota 
Bahut bolta h..
Bahut krta h Modi Modi Kabi Yogi Yogi..",1,No,-4.06273078918457,-0.0183027200400829,Yes,-1.63564658164978,-3.55064654350281,No,-6.29336452484131,-1.86907303333282
603,"Raj Malhotra, nie mów o islamie, bracie... ci ludzie wysadzają własne meczety i zabijają wielu, tacy ludzie nie mają nic wspólnego z islamem... tam ludzkość się skończyła.","Raj Malhotra, don't talk about Islam, brother... those people bomb their own mosques and kill many, such people have no relation with Islam... humanity has ended there.",raj malhotra islam ki baat mat ker bhai..woo log khud ki he masjid main bomb blast karsaty hai or kai logo ko mar sakty hai..waisy logo ko islam sy koi reshta nahi hai..waha insaniyat khatam hochoki hai..,1,No,-2.36345672607422,-0.0999946519732475,Yes,-1.71972584724426,-3.21821713447571,No,-7.49799537658691,-5.24752616882324
604,"Pakistan zaatakował Indie... ty psie, bękarcie Modi.","Pakistan has attacked India... you dog, bastard Modi.",Pakistan nay India par attack kar dea hay .i awaz kutay madachood moode,1,No,-2.58785176277161,-0.0790531113743782,Yes,-1.80501616001129,-4.08588457107544,No,-5.95982313156128,-1.58260679244995
605,"Nie stawaj się psem równym psom, zabij tych chujów jak świnie.","Don't become a dog equal to dogs, kill those bastards like pigs.",Kuto ke barabar kuta  nahi banna h salo ko suar ki mot maro,1,No,-2.87699627876282,-0.058871578425169,Yes,-1.91599452495575,-2.8882884979248,No,-6.29928922653198,-2.0196967124939
606,"Facet z fałszywym ID, Pratik Yadav, Modi pokazuje wszystkim ich miejsce, dobrze to wiesz... ale nie przestaniesz szczekać.","Fake ID guy Pratik Yadav, Modi is showing everyone their place, you know it well... but you won't stop your barking habit.",fake ID wale Pratik Yadav Modi kisko kisko aukaat dikha rha h wo tmhe bhi khub pta h ...pr apni bhaukne wali aadat se baaz nhi aaoge,1,No,-3.18568754196167,-0.0435519926249981,Yes,-1.34339034557343,-3.59581279754639,No,-6.2626371383667,-2.414705991745
607,"Uderzę Pakistańczyków w pysk, wyjdzie im dołem.","I'll hit Pak's mouth, it'll come out from below.",Pak walo ke muh me maruga g   niche se niklegi,1,No,-3.37418937683105,-0.0356234945356846,Yes,-2.55106854438782,-3.67444634437561,No,-5.374107837677,-1.61408662796021
608,"Teraz go potnij... dano mu rolę Bagdadiego... nawet jeśli świnia stanie się kimś, i tak będzie żreć gówno.","Now cut him... given Baghdadi's role... whether a pig becomes anything, it'll eat shit.",Ab kta isko.. Bagdaddi ka rol diya hai..... Suwar chahe jo bane khayega to gooooooooooooo,1,No,-3.70487928390503,-0.0258461032062769,Yes,-2.3454155921936,-2.39518022537231,No,-6.10688400268555,-1.30806457996368
609,"Czemu nie, bracie, jestem obrabowanym nawabem dynastii Mogołów.","Why not, brother, I'm a looted Mughal dynasty nawab.",Kyo nahi Bhai mughaliya saltnat luta huwa nawab Jo thehra,1,No,-4.18839502334595,-0.0162626132369041,Yes,-2.59142112731934,-2.8229455947876,No,-5.74670839309692,-1.52974557876587
610,"Szacunek zyskałeś w Hindustanie, Sehwag, nie obrażaj ludzi, bo dokąd pójdziesz, ludzie nawet cię nie znajdą.","You got respect in Hindustan, Sehwag, don't disrespect people, otherwise, where will you go, people won't even find you.",Izzat Hindustan m mila h tmko sahwag .log ko beizzat mat karo warna kaha jaoge log dhund v n jayega,1,No,-3.07899856567383,-0.0480231381952763,Yes,-1.89330160617828,-3.61472272872925,No,-7.06857204437256,-2.23157215118408
611,"Ile ramion, ile głów, licz ostrożnie, wrogu, przegra każdą grę, którą gra z naszym sercem i duszą. Nadszedł czas, by zrobić z tymi dżihadystami to, co zrobiła Ameryka, zabić ich jak psy, inaczej szkolenie jest bez sensu. Spalcie domy... mamy 1250 milionów żołnierzy. Uciekaj, dżihadysto, uciekaj, hurysy czekają na górze, a my zajmiemy się twoją żoną.","How many arms, how many heads, count carefully, enemy, he'll lose every game played with our heart and soul.Now the time has come to do to these jihadis what America did, kill them like dogs, otherwise, training is useless.
Burn homes... we have 125 crore soldiers.
Run, jihadi, run, houris are waiting above, and we'll take care of your wife.","Kitne baazu,kitne sar,ginley dushman dhyaan se,haarega wo har baazi jo kheley hum ji jaan se..ab waqt aa gaaya hai en jihadio ka jo haal america ne kia hai wohi hum kare.kutto ki tarhaa maaroo inko.nahi to training ka koi faida nahi.ghar bhadho..hamare paas 125crore hai jawaan.bhag jihadi bhag hoor bhaithi hai uupar aur teri biwi ko hum sambhaal leengey..",1,No,-2.34722256660461,-0.101558014750481,Yes,-1.83331072330475,-2.95579481124878,No,-6.6633186340332,-4.23534679412842
612,"Według indyjskich mediów, 13 żołnierzy patrolowało, gdy BAT przeniknęło i zabiło 2, ścinając im głowy. Pytanie brzmi, na które żaden Hindus nie odpowie, gdzie ukryło się pozostałych 11 tchórzliwych żołnierzy w mokrych spodniach podczas tego????? 😂😂😂 Załóżmy, że armia pakistańska zaatakowała po cichu, ale gdyby 11 żołnierzy walczyło, głowy nie zostałyby odcięte, biedne dusze... Hindusi, odpowiedzcie, gdzie uciekło 11 tchórzy???? 😍😅✌💕.","According to Indian media reports, 13 soldiers were patrolling when BAT infiltrated and killed 2, beheading them. The question arises, which no Indian will answer, where were the other 11 cowardly soldiers hiding with their wet pants during this????? 😂😂😂
Alright, let's assume the Pak army attacked secretly, but if the 11 soldiers had fought, the heads wouldn't have been cut off, poor souls...
Indians, answer, where did the 11 cowards run off to then???? 😍😅✌💕.","Indian media reports k mutabiq 13 jawan patroling kur rahy thy jb BAT ne ghuss k 2 ko maar k sur kaat liye . Yahan yeh sawal bunta hai jo koi indian nehi dega k baaki 11 buzdil jawan iss doran apni geeli pents lekar kahan chup gaye thy?????😂😂😂
 Chalo maan lia k pak army ne chup k attack kia hoga magar 11 fouji muqabla kurty toh sur toh na katy jaty becharon k ..... bhartiyo jawab do 11 buzdil kahan bhag gaye thy tb????😍😅✌💕",1,No,-2.38086175918579,-0.0982442945241928,Yes,-1.38844525814056,-2.99924516677856,No,-6.36121129989624,-4.19125604629517
