ID,polish,english,hindi,label,pred_english,conf_english_yes,conf_english_no,pred_polish,conf_polish_yes,conf_polish_no,pred_hindi,conf_hindi_yes,conf_hindi_no
185,"Ten rząd nie potrafi rządzić krajem, wyrzućcie ich, za bardzo dręczyli biednych ludzi, ten bezużyteczny rząd musi tym razem siedzieć w opozycji.","This government can't run the country, throw them out, they've troubled the poor people too much, this useless government must sit in opposition this time.",Ye sarkar desh chala nhi sakti isko bhagao yaha se inhone gareeb janta ko had se jada preshan kar diya h abki baar is nikkami sarkar ko vipaksh me he bethna hoga,1,No,-2.72748374938965,-0.0685673952102661,Yes,-1.90627253055573,-3.02353811264038,No,-5.30745697021484,-1.99820244312286
186,"Pakistańska armia wie, że Indie nic nie zrobią.",The Pak army knows India won't do anything.,Pak army ko pata hai ki India kuch nahi karega.,1,No,-3.095862865448,-0.0472521595656872,Yes,-2.01607775688171,-3.28967547416687,No,-5.49967813491821,-1.88227808475494
187,Lol... ich prawdziwa wartość została ujawniona :D,Lol... their true worth is exposed :D,Lol..asli aukat pata chal gayi :D,1,No,-3.61167311668396,-0.0285432431846857,Yes,-2.14114212989807,-2.64476323127747,No,-5.71340274810791,-0.615003407001495
188,Buty same z siebie pragną uderzyć w ich twarze.,The shoes are eager to hit their faces on their own.,Joote khud ba khud unje moonh ki aur lagne ko lalayit hain,1,No,-3.99137282371521,-0.0195368062704802,Yes,-2.5690815448761,-2.78242707252502,No,-5.21195793151856,-1.74997115135193
189,"Każdy, kto mówi źle o Indiach, czy to Indianin, czy Pakistańczyk, jest wrogiem, i tyle.","Anyone who speaks ill of India, whether Indian or Pakistani, is an enemy, that's it.","Jo v india k bare me glt bolega chahe indian ho. Have pakistani dushman h
Bs",1,No,-1.48666405677795,-0.257984340190887,Yes,-2.05000185966492,-4.30243110656738,No,-4.53158617019653,-1.85966527462006
190,Z takimi słowami każdy może rzucić w ciebie butami.,"With these words, anyone can throw shoes at you.",In bato se koi bhi tumhare uper jute mar sakta he,1,No,-2.31923079490662,-0.104411788284779,Yes,-2.34602022171021,-2.82864809036255,No,-5.82437133789063,-0.958049595355988
191,"Dlaczego ostatnio mułłowie są tacy przestraszeni, nie rozumiem.","Nowadays, why are mullahs so scared, I can't understand.",aajkal mullo kyu fati padi he samaj me nhi aata.,1,No,-2.79643368721008,-0.0644220039248467,Yes,-2.40699911117554,-3.03558206558228,No,-5.56801605224609,-1.69966673851013
192,"Indie nie mają odwagi, by infiltrujcie i zabić w Pakistanie, to ci Pakistańczycy nie boją się śmierci i infiltrują, by zabijać.","India doesn't have the guts to infiltrate and kill in Pakistan, it's these Pakistanis who aren't afraid of death and infiltrate to kill.",India ki itni okat nhi hai k pakistan main guss k Mary saly yeh Pakistani hii hain jo moot say darty nhi hain or andar guss k Marty hain,1,No,-3.05804371833801,-0.0489913932979107,Yes,-1.64963388442993,-4.21155214309692,No,-5.15889263153076,-1.80646705627441
193,"Pakistańskie dranie, tylko 180 milionów, my, Indianie, mamy 1 250 milionów. Nawet jeśli zabijecie 200 milionów z nas, wciąż zostanie nam miliard. Jeśli wystrzelimy jedną rakietę, cały wasz 180 milionowy Pakistan zostanie zmieciony, nie zostanie nawet grób.","Pakistani bastards, only 18 crore, we Indians are 125 crore.Even if you kill 20 crore of us, we'll still have 100 crore left.
If we launch one missile, your entire 18 crore Pakistan will be wiped out, not even a grave will be left.","PAAKISTANI bhadwe only 18 crore
Hum indian 125 crore.
Agar aap ne maara bhi 20 cr hamara phir bhi hum 100 cr bachenge.
Agar hum ne 1 misaail maar dee pura paak saaf 18 cr ek saath qabar bhi naseeb nahi",1,No,-1.48640537261963,-0.257884055376053,Yes,-1.55671405792236,-3.08985233306885,No,-4.04263830184937,-1.29805219173431
194,"Rahit ji, proszę, wprowadź obowiązek rekrutacji dzieci tych liderów do CRPF, żaden lider nie zostanie.","Rahit ji, please make it mandatory to recruit these leaders' kids in CRPF, not a single leader will become one.",Rahit ji in neta ke bacho ko plz crpf main bharti krana anivarya kr do ek bhi neta nahi bnega,1,No,-3.48920917510986,-0.0321779474616051,Yes,-2.29238843917847,-2.53227472305298,No,-5.31511783599854,-1.1944305896759
195,"Kiedy zostanie udzielona odpowiedź, od 3 lat słyszę o armii 56 cali, gdzie podziała się armia Modi ji?","When will the answer be given, for 3 years I've been hearing about the 56-inch army, where did Modi ji's army go?",Kab jawab diya jayenga 3saal se sun raha hu 56inch Sena kaha Gaya modi ji ka,1,No,-3.90344476699829,-0.021540267392993,No,-2.37100148200989,-2.31628155708313,No,-5.18831253051758,-1.24144637584686
196,"Bracie, czy powinniśmy podać listę, kto jest największym terrorystą na świecie?","Brother, should we give a list of who the biggest terrorists in the world are?",bhai hm list de kya duniya me sb se zaada terrorist kaun hai,1,No,-1.66493487358093,-0.21157144010067,Yes,-2.53149366378784,-2.6937108039856,No,-4.84383153915405,-2.45098543167114
197,RSS czytał jakieś inne pismo.,RSS has read some other scripture.,rss ne koi dusra vedh padha hai,1,No,-3.58850479125977,-0.0289668347686529,Yes,-2.24294757843018,-2.27779006958008,No,-5.24217224121094,-1.0626962184906
198,"Haha, dobry żart, ci ludzie od sondaży...","Haha, good joke, those survey people...",Hahaha acha mzaak kr lete h survey wale....,1,No,-3.14736986160278,-0.0449281223118305,Yes,-2.10223722457886,-3.2276759147644,No,-5.7544002532959,-1.32843232154846
199,"Fałszywe wiadomości, widziałem ten film trzy lata temu.","Fake news, I saw this video three years ago.",fake news aaj se teen saal phale dek leya tha ye video,1,No,-2.38396811485291,-0.0981118083000183,Yes,-2.54799866676331,-2.84899163246155,No,-4.73875427246094,-1.27781271934509
200,"Miej trochę cierpliwości, nie 56 cali, pokażemy 106 cali, pozwól nam dotrzeć do korzeni zdrajców takich jak ty, przez 70 lat.","Have some patience, not 56 inches, we'll show 106 inches, let us reach the roots of 70 years of traitors like you.","Thoda sabr to kro 56 inch ka nhi,106 inch ka dikhayege, tum logo jaise 70 salo ke gaddaro ki jad tak pahuchne do,",1,No,-3.46604418754578,-0.0326640382409096,Yes,-1.54696047306061,-2.26893663406372,No,-5.58960771560669,-0.794437110424042
201,"Diggy Raja, twoje gadanie jest po prostu niesamowite.","Diggy Raja, your talk is just amazing.",Diggy Raja aapki to baat hi gajab hai,1,No,-3.37897896766663,-0.0357840731739998,Yes,-1.6487877368927,-2.64821743965149,No,-4.92084503173828,-1.3567236661911
202,"Tariq Ali, najpierw spójrz na działania swojej społeczności, zyskujecie wielkie imię, zdobywacie dużo szacunku, Modi was nie potrzebuje, powinieneś wiedzieć, stosuj Burnol. 😀😁😂","Tariq Ali, first look at your community's actions, you're earning a big name, gaining a lot of respect, Modi doesn't need you, you must know, apply Burnol. 😀😁😂",tariq ali apne koum ki haarkat phele dekh le. bada name kaama rhe hai. bhut ijzat kam rhe hai. modi ko tumare koi jarurt nhi hai. pata he hoga barnol lagya karo.😀😁😂,1,No,-3.44495916366577,-0.0338493101298809,Yes,-1.27902817726135,-3.65392231941223,No,-6.19892883300781,-2.68569779396057
203,Czy to był chwyt wyborczy? Czy armia nie ma prawa działać według własnego uznania?,Was this an election gimmick? Doesn't the army have the right to act at its discretion?,Kya yeh ek chunavi jumla tha? Kya sena ko apne vivek se karyvai karne ka adhikar nahi hey?,1,No,-3.0779345035553,-0.0486395619809628,Yes,-2.39983081817627,-3.29706859588623,No,-4.87110900878906,-0.790190696716309
204,"80 na 100 to nieuczciwi, a mimo to mój kraj jest wspaniały, robią wielkie twierdzenia o cyfrowych Indiach, idźcie się utopić.","80 out of 100 are dishonest, yet my country is great, they make big claims about Digital India, go drown.",100 me 80 beimaan phirbhi mera desh mahaan bade bade daawe karthe hai digital india ki dub marro,1,No,-3.43685078620911,-0.0335666947066784,Yes,-1.78145694732666,-3.42397022247314,No,-4.75838613510132,-0.716274857521057
205,"Panie, czy Sada jest zawsze obecny, czy co, krzyczy głośno?","Sir, is Sada always present or what, shouting loudly?",Sahib Sada huzur hai kya uuchi Kare pukare,1,No,-3.46046614646912,-0.0331495478749275,Yes,-2.43957996368408,-2.77124977111816,No,-5.13488721847534,-1.14815557003021
206,"Chcę zapytać media, dlaczego nie mogą raz powiedzieć, że wszyscy politycy w kraju powinni pójść na granicę na jeden dzień i w pełni chronić naród, wtedy zrozumieją, przez co przechodzi rodzina zamordowanego żołnierza... To stało się codziennością, czasem na granicy, czasem w kraju, jak długo to jeszcze potrwa...","I want to ask the media why they can't say once that all the politicians in the country should go to the border for one day and fully protect the nation, then they'll understand what the family of a martyred soldier goes through...It's become a daily thing, sometimes at the border, sometimes within the country, how long will this go on...","Mai media se puchna chahta hu kyu wo eak bar ye nahi kah sakti ki desh ke jitne rajneta hai unko jakar eak bar border par jakar desh ke liye eak din pure tarike se desh ki raksha kare tab samjh me aa jayega ki desh ka  JAWAN jo shaheed ho gya hai uske ghar parivar ke bare me tab sochege....
Roj ka ho gaya kabhi border kabhi desh ke ander aakhir kab tak ........",1,No,-2.26517105102539,-0.110629960894585,Yes,-1.34568762779236,-2.92573523521423,No,-4.55540275573731,-2.20054340362549
207,"To nie Ameryka mówi, to Trump mówi, inaczej takie słowa przeciwko Indiom.","America isn't saying it, Trump is, otherwise such words against India.",america ni bol raha trup bol raha h barna Bharat Ke khilap yaise ward,1,No,-2.28300857543945,-0.108873337507248,Yes,-1.8961089849472,-3.58858346939087,No,-5.22546768188477,-1.02237772941589
208,"Tym razem też politycy wyrażą tylko żal i potępienie, będą debaty w telewizji, a potem sprawa się zestarzeje.","This time too, politicians will only express grief and condemnation, there will be debates on TV, and then the matter will get old.",Is bar v netao ki traf se sirf shok aur ninda hogi aur t.v pr debet hoga.fir bate purani ho jayengi,1,No,-2.74547004699707,-0.0673733353614807,Yes,-2.10877847671509,-2.95983266830444,No,-5.7377290725708,-1.69271373748779
209,Obalenie reżimu Pakistanu stało się konieczne... nigdy nie przestaną swoich wybryków.,Overthrowing Pakistan's regime has become necessary... they will never stop their antics.,Pakistan ka takhta paltna jaroori ho gaya hai.. Ye kabhi apni harkat se baaj nahi aenge.,1,No,-2.99316048622131,-0.0523703135550022,Yes,-1.60625004768372,-3.24131321907043,No,-5.48626804351807,-1.64871621131897
210,"To już za dużo. Media spędziły godziny w ciągu dnia na potwierdzenie dwóch żołnierzy, a w ciemności nocy, skorumpowane media pojechały do Pakistanu i policzyły wszystkie ciała w kilka minut.","It's too much now.The media spent hours in the day for the confirmation of two soldiers, and in the darkness of the night, the corrupt media went to Pakistan and counted all the bodies in minutes.","Had ho gya.

Apne 2 sena ki pusti k liye din me ghanto laga Diya mediya ne. Aur raat k andhere me pakistan jakr sabhi lasho ko chand minto me gin liya bhandu midea ne",1,No,-2.82767009735107,-0.0618392005562782,Yes,-1.70862376689911,-2.66832542419434,No,-4.56091833114624,-1.31934225559235
211,"Bracie, nawet ich właściciel jest z zagranicy, haha.","Brother, even their owner is from outside, haha.",Jaane bhai inka owner bhi bahar hi hai ha ha ha,1,No,-3.78187990188599,-0.0240559838712215,Yes,-2.15111064910889,-2.53451633453369,No,-5.06688833236694,-0.68295031785965
212,"Prosiłeś o jedną rzecz, dostałeś gadanie osła.","Asked for one thing, got a donkey's talk.",Mangi baat change to donkey baat,1,No,-2.44116902351379,-0.0922290980815888,Yes,-2.12680578231812,-2.82232713699341,No,-7.12868785858154,-3.18387866020203
213,"Zasłużyli na to, w rzeczywistości jest jeszcze jeden, który ustawi ich umysły na właściwe tory.","They deserve this, in fact, there's another one who will set their minds straight.",Inki saath aisa hi hona chah balki or ek hai jo inki akl thikane laga dega,1,No,-3.69235277175903,-0.0261540152132511,Yes,-2.06333589553833,-2.55616807937622,No,-5.73149108886719,-1.22901129722595
214,"Tak jak Pakistan salutuje, wszyscy inni też salutują.","As much as Pakistan salutes, everyone else salutes too.",Jitni Pakistan salam krta ha utni hi sab salam krtay hain..,1,No,-3.80867218971252,-0.0234605446457863,Yes,-1.97753977775574,-2.60226321220398,No,-5.83884811401367,-1.79990661144257
215,"Po męczeństwie ciało zostało również zbezczeszczone, pocięte na kawałki, armia pakistańska zrobiła to z pomocą zespołu BAT (grupy terrorystów), nie mają żadnych zasad, są zwierzętami.","After being martyred, the body was also mutilated, cut into pieces, the Pak army did this with the help of the BAT team (a group of terrorists), they have no principles, they are animals.","Saheed hone k bad , body ko bhi  chitad bitad kiya , parts kat diye , pak army ne , BAT team (ek atankiyo ka group,) ki help se ye Sab karte h , unka koi usool nhi he , hevan he ,",1,No,-2.84460282325745,-0.0606349445879459,Yes,-1.59160578250885,-2.84342432022095,No,-4.96244049072266,-1.21018815040588
216,"Panie, nie mogę już tego znieść, nie żartuję, panie, jestem dobrym planistą, ale nie mam odpowiedniego kanału, by dotrzeć do rządu, proszę przekaż moją wiadomość do rządu, bardzo ułatwię im pracę.","Sir, I can't bear to see this anymore, I'm not joking, sir, I'm a good planner, but I don't have a proper channel to approach the government, please convey my message to the government, I will make their work very easy.",Sir ab dekha nahi jatA.  Main majaak nahi kar raha sir. Main ek  achchha  planner hoon.  But mere pass koi proper channel nahi hai govt ko approach karne ke liye.  Plz meri baat govt tak pahuncha dijiye.  Main inka kaam bahut easy kar doonga.,1,No,-2.5238790512085,-0.084496445953846,Yes,-1.53198170661926,-3.08762860298157,No,-4.83737182617188,-2.18500351905823
217,"Bracie, w tym kraju dzieją się rzeczy, przez które nie chce się tu już żyć.","Brother, things are happening in this country that make you not want to live here anymore.",bhai  aab to aysy kamm ho rhy h ke es daysh  m. rhny ko dil nhe krtta,1,No,-3.22239303588867,-0.0417653061449528,Yes,-2.16506576538086,-3.03961563110352,No,-5.03477334976196,-1.24887239933014
218,"Pies jest bardziej rozsądny, obaj bohaterowie zasługują na nagrodę.","A dog is more sensible, both heroes deserve an award.",Kutta jada samjhdar Hai award milna chahiye dono hero ko,1,No,-3.85721635818481,-0.0223602317273617,Yes,-1.99550414085388,-2.90780997276306,No,-5.40725135803223,-0.856297552585602
219,"Złodzieje, wsadźcie ich do więzienia, albo oddajcie ich w ręce ludu, Modi tego nie zrobi, pieniądze wzięte podczas wyborów trzeba spłacić.","Thieves, put them in jail, or hand them over to the public, Modi can't do it, the money taken during elections has to be repaid.",Chor hai jel me dalo .nahi to public ke havale karo .modi se hone vala nahi hai .election me Paise jo liye hai.vo to chukana padega na.,1,No,-2.98017168045044,-0.0532861091196537,Yes,-1.90197014808655,-3.87077260017395,No,-5.14272308349609,-1.05332350730896
220,"Dlaczego, bracie, powiedz, kiedy to się skończy?","Why, brother, tell me when it will end?",Kyu bhai Khtam hoga bolo,1,No,-3.7514853477478,-0.0250810775905848,Yes,-2.2431333065033,-2.90288043022156,No,-5.50153493881226,-1.3457179069519
221,"Jigar Pratap Singh, Pakistan został stworzony, żebyście wy, Hindusi, mogli żyć w pokoju, 26 crore muzułmanów w Indiach + 27 crore w Pakistanie + 25 crore w Bangladeszu = 78 crore, a biedni Hindusi to 80 crore, umarlibyście, walcząc z nami?","Jigar Pratap Singh, Pakistan was created so you Hindus could live in peace, 26 crore Muslims in India + 27 crore in Pakistan + 25 crore in Bangladesh = 78 crore, and poor Hindus are 80 crore, would you have died fighting us?",Jigar Pratap Singh pakistan buna hai toh tm log hindu chain se g rahy ho . 26 coror muslim india k +27 cror pakistan k + 25 coror bangladesh. = 78 cror aur hindu bechary 80 cror . Murna tha kia tm logon ne hm se,1,No,-2.3207266330719,-0.1042655184865,Yes,-1.67804360389709,-3.08444237709045,No,-5.23195266723633,-2.21093440055847
222,"Modi ji, milcz, spowodowałeś mi straty przez demonetyzację.","Modi ji, stay quiet, you caused me a loss with demonetization.",Modiji chup rhiye mera paisa nuksan karaya note bandi se,1,No,-3.18444585800171,-0.0432391129434109,Yes,-2.06559491157532,-2.9779360294342,No,-5.68991374969482,-0.49919605255127
223,"Cały świat wie, że Pakistan jest źródłem terroryzmu.",The whole world knows Pakistan is the root of terrorism.,Puri dunia janti hai k pakistan atankwadi ka jadh hai.,1,No,-1.77829647064209,-0.186556771397591,Yes,-2.38461065292358,-3.31099367141724,No,-5.70016193389893,-2.02064418792725
224,"To nie jest mocna odpowiedź, mocną odpowiedzią byłoby, gdybyśmy wysadzili 150 ich ludzi za jednego z naszych braci żołnierzy, wtedy te dranie by zrozumiały.","This isn't a strong response, a strong response would be if we blew up 150 of theirs for one of our soldier brothers, then these bastards would get the message.",Yeh karara jawaab nahin hai karara jawaab to humare ek Jawan Bhai k badle unke 150 udaya jaaye tab saalon k dimaag mn baat baithegi,1,No,-1.89695250988007,-0.163693279027939,Yes,-1.56916785240173,-2.72098517417908,No,-5.07488822937012,-1.35534834861755
225,"Spadaj, wynoś się, mułła #Azam.","Get lost, go away, mullah #Azam.","Dur hat,tofat jao molla #azam",1,No,-1.68975830078125,-0.206209152936935,Yes,-1.88155937194824,-3.43580722808838,No,-4.69737958908081,-1.55847883224487
226,"Co z tobą, też zarabiasz na życie z postów i komentarzy, co?","What's wrong with you, you also make a living from posts and comments, hmm.",Apko hota hai kya Apna Bhi to post or comment  sa kam chala diya  hmmm,1,No,-3.89867353439331,-0.0224433448165655,Yes,-2.15497350692749,-3.09765672683716,No,-4.94836807250977,-0.905030190944672
227,"To jest prawdziwa dynamiczna taryfa, i została zrabowana.","That's the real dynamic fare, and it's been looted.",Sahi yehi dynamic Fare.  Aur loota hai,1,No,-3.23401141166687,-0.0413425266742706,Yes,-2.4715051651001,-2.75169658660889,No,-5.0797061920166,-0.687542855739594
228,"Rydwan zwycięstwa Modiego posuwa się naprzód, ale kraj nie.","Modi's victory chariot is moving forward, but the country isn't.",Modi ka bijay rath to age badh raha hai mgr desh nahi,1,No,-3.59668731689453,-0.0289917327463627,Yes,-2.33207201957703,-3.53790545463562,No,-5.05020332336426,-0.99072265625
229,"Wejdź do środka i zabij, dranie, nasz rząd nie wie, co robić, nie ma pojęcia, co się stanie, to jest polityka Indii, bezużyteczna, 👎👎👎👎.","Go inside and kill, bastards, our government doesn't know what to do, no idea what will happen, this is India's politics, useless, 👎👎👎👎.","Andar ja ke Maro madarchod ok Hamari Sarkari Pata Ni Kya Kare pata nahi kya hoga is this india ke Rajneeti faltu hai,,,👎👎👎👎",1,No,-1.64540278911591,-0.215677186846733,Yes,-1.75085484981537,-4.18902540206909,No,-5.63554954528809,-1.37411105632782
230,Pochlebca!,Sycophant!,Chamcha!,1,No,-2.13977718353272,-0.126437157392502,Yes,-2.24065542221069,-2.6308970451355,No,-4.99858522415161,-1.03244531154633
231,"Modi ji, co się dzieje... Pakistan wciąż pokazuje oczy krajowi liczącemu 125 crore, a my siedzimy z rękami związanymi, czy jesteśmy aż tak słabi?","Modi ji, what's happening... Pakistan keeps showing its eyes to a country of 125 crore, and we're sitting with our hands tied, are we that weak?",Modi ji kya ho raha...125 Crore ke desh ko ye jhatu Pakistan bar bar ankh dikha raha hai... Aur hum hath pe hath bandhkr dekh rahe hai. Kya itne kamzor hai hum?,1,No,-3.62642860412598,-0.0281238779425621,Yes,-2.29098081588745,-2.89596319198608,No,-5.49212694168091,-1.42051553726196
232,"Spójrz na posty gangu Chaddi... takie fałszywe, wulgarne, niewrażliwe i głupie... ich język sprawia, że wydają się potomkami Rawany.","Look at the Chaddi gang's post... so false, vulgar, insensitive, and foolish... they seem like Ravana's descendants by their language.","Chaddi gang ka post dekhiye...kitna jhootha, abhadra, asanvedansheel aur murkhtapurn...bilkul rawan ke vansaj lagte hain apni bhasha se",1,No,-1.83462262153625,-0.175692796707153,Yes,-1.70683217048645,-3.15695595741272,No,-5.36142110824585,-1.07897698879242
233,"Jeśli oni piją krew, czy my nosimy bransoletki? Wytnijcie to plugawe istnienie ze świata, Jai Hind.","If they drink blood, have we worn bangles? Wipe out this filthy existence from the world, Jai Hind.",Are wo khoon peete h to hmne  kiya choodyan pahen rakhi h mitado hasti is napaki ki dunya se. jai hind,1,No,-3.50759124755859,-0.0314636118710041,Yes,-1.69451367855072,-3.83394765853882,No,-5.95807504653931,-1.32071149349213
234,"Nie dostaje ani jednego głosu z Kaszmiru, dlatego to robi, żeby zdobyć przyczółek i uzyskać większość z Dżammu i Kaszmiru.","He doesn't get a single vote from Kashmir, that's why he's doing this to establish a foothold there to gain a majority from Jammu and Kashmir.",Kashmir se use ek single vote nhe milta tabi vha pair jamane ke liye aise krrha ha taki pori bahumat mile jammu aur kashmir se,1,No,-3.56661677360535,-0.0294368956238031,Yes,-2.07651901245117,-3.08512020111084,No,-5.7646427154541,-1.47929501533508
235,"Nie 7, 700 pakistańskich żołnierzy musi zginąć, tylko wtedy męczeństwo naszych indyjskich żołnierzy będzie spełnione, Bharat Mata ki Jai... Jai Hind...","Not 7, 700 Pakistani soldiers need to die, only then will our Indian soldiers' martyrdom be fulfilled, Bharat Mata ki Jai... Jai Hind...",7 Nehi  700 Pakistani army marnahoga tabhi.  hamari Indian jabanoki sahadat purihogi.. Bharat Mata ki  Jai ...Jai Hind......,1,No,-2.46606612205505,-0.0902287513017654,Yes,-1.61581301689148,-3.21446299552918,No,-5.67854022979736,-2.25582909584045
236,"Teraz Rand Nath wyda oświadczenie, ostro to potępiamy 😡.","Now Rand Nath will give a statement, we strongly condemn this 😡.",Ab Rand Nath Statement Denge Hum kadi Ninda karte hai 😡,1,No,-2.71585774421692,-0.0697604715824127,Yes,-1.69545388221741,-3.69044804573059,No,-5.53854465484619,-1.47413444519043
237,"Czekacie na akcję przeciwko Pakistanowi, ludzie z BJP są zajęci przygotowaniami do wyborów w Bengalu.","You guys wait for action against Pakistan, BJP folks are busy preparing for Bengal elections.",Aap log pakistan per kaarawayi ka entijaar kijiye. Bjp waale abhi bangaal ke election ki tayyari me busy hin.,1,No,-2.47450804710388,-0.0896891057491303,Yes,-1.87677121162415,-3.34287858009338,No,-6.10869932174683,-2.28970789909363
238,Zakażcie EVM i wtedy przeprowadźcie wybory.,Ban EVMs and then hold elections.,EVM ban karo phir election karao,1,No,-3.01540803909302,-0.0510412082076073,Yes,-1.93558144569397,-2.15529751777649,No,-4.97123098373413,-1.29040002822876
239,"Czuje się zapach palenia, o, bracie Rahul.","The smell of burning is coming from somewhere, oh Rahul brother.",Jalne ki bu ari kahi se we gyan bhai Rahul bhai,1,No,-4.35291433334351,-0.0139136603102088,Yes,-1.99900126457214,-3.11887526512146,No,-5.31171131134033,-0.831691801548004
240,"Nasz rząd zna dwie rzeczy, ostre potępienie i solidne kroki, a media skaczą na potrójny rozwód, sprzedajne media.","Our government knows two things, strong condemnation and solid steps, and the media jumps to triple talaq, sold-out media.",Hamari sarkar ko do kaam ata hai kadi ninda aor thos kadam   aor midiya a jati hai teen talak par  bikau midiya,1,No,-2.90935444831848,-0.0570958666503429,Yes,-2.03747797012329,-2.87015581130981,No,-5.35195350646973,-1.55484127998352
241,"Modi nie wprowadza Lokpala, bo sam by się złapał.",Modi isn't bringing Lokpal because he himself would get caught.,Lok pal isliye nahi la raha hai modi.....kyoki khud bhi nipat jaayega,1,No,-2.27985715866089,-0.109498575329781,Yes,-1.72520899772644,-3.35443472862244,No,-5.68054676055908,-1.18931484222412
242,A jak znany jest Gudźarat?,And how is Gujarat known?,Aur gujrat kaise jana jaata hai,1,No,-4.221604347229,-0.0158034488558769,Yes,-2.10806608200073,-2.26879930496216,No,-5.05167627334595,-0.552557468414307
243,"To już za dużo, panie premierze, wracaj skąd przyszedłeś, nie poradzisz sobie z fotelem premiera.","It's too much now, PM sir, go back to where you came from, you can't handle the PM's chair.",Had hogay abto pm saheb ab tum vapas jahase aye vaha chale jav tumara kam nathi he pm ki kursi sambhalneka,1,No,-3.59257984161377,-0.0287350807338953,Yes,-1.94255542755127,-3.43954467773438,No,-5.25133514404297,-1.46154606342316
244,"Co znaczy chcieć, jeśli masz odwagę, zacznij sam, wtedy zobaczysz frajdę z rozbijania twarzy.","What's the meaning of wanting, if you have the guts, start it yourself, then see the fun of breaking faces.","Chahiya kaa kya Matlab, pechwaday may dum Hai too khud hi shurwat Karo, fir daykho maza muhh farrnay ka",1,No,-3.61643838882446,-0.0285362917929888,Yes,-1.93666934967041,-3.25510597229004,No,-5.59782028198242,-1.37228846549988
245,"Trzymaj mango i cukier, przynieś resztę rzeczy, potem zrób i nakarm mnie 🤗😜.","Keep mangoes and sugar too, bring the rest of the stuff, then make it and feed me 🤗😜.","Or mango rkhe hai sugar bhi
Baaki ka saman lekr ana, fir bna k meko khilao 🤗😜",1,No,-4.52524375915527,-0.0116291726008058,Yes,-2.22718334197998,-3.43735599517822,No,-5.67373180389404,-0.663792669773102
246,"Dobrze, wypuść 10-12 bezpańskich psów, żeby ich wszystkich nauczyć rozumu.","Good, release 10-12 stray dogs to teach them all a lesson.",Gud hai 10-12 awara kuta chhod kr enko sbko smjana hoga,1,No,-4.08890914916992,-0.0176199842244387,Yes,-2.10705065727234,-2.46647143363953,No,-5.57436466217041,-0.970228016376495
247,"Zbuduje się? Czy już nie ma? Jeśli chcesz żyć w Indiach, musisz powiedzieć, że morderca Ojca Narodu, Godse, jest martwy.","Will it be built? Isn't it already there? If you want to live in India, you have to say the murderer of the Father of the Nation, Godse, is dead.","Banega ?
Q avi nhi he kya?

Bharat me rehna he to Rastra Pita ka khuni Godse murdabad kehna hoga.",1,No,-3.62620425224304,-0.0279377195984125,Yes,-1.2822037935257,-3.14591407775879,No,-5.2036075592041,-0.372489213943481
248,"Absolutnie nie zapomniała, po prostu zmieniła zdanie.","Absolutely didn't forget, just flipped.",bilkul bhul nahi gayi palti mar di,1,No,-3.13304615020752,-0.0456112660467625,Yes,-2.33078002929688,-2.95839309692383,No,-5.03188800811768,-1.46372675895691
249,"Wielkie gratulacje dla Modi ji i innych członków partii, ale moja prośba do Modi ji to podjęcie surowych działań przeciwko terroryzmowi.","Big congratulations to Modi ji and other party members, but my request to Modi ji is to take strict action against terrorism.",..modi ji ko and other party member ko bhut bhut vadai per meri request modi ji ko he ke antakwad ke khilaf sakhat karwai ho,1,No,-2.26207375526428,-0.111250050365925,Yes,-1.78807377815247,-3.01881146430969,No,-5.09990406036377,-0.663041174411774
250,"Jeśli to prawda, to dobrze, mam nadzieję, że to nie jak atak chirurgiczny.","If it's true, it's good, hope it's not like the surgical strike.",Agar sach hai to achcha hai kahi surgical strike jaisa na ho,1,No,-3.24509763717651,-0.0410572178661823,Yes,-2.16303086280823,-2.69457840919495,No,-5.43137788772583,-0.984600424766541
251,"Oświadczenie Rajnatha Singha pojawi się teraz w mediach, ostro to potępiamy, dranie, czy to wszystko, co robicie, załóżcie bransoletki i siedźcie w domu, wyślijcie swoich ludzi od ochrony krów, oddział anty-Romeo lub żołnierzy Hindu Yuva Vahini, powiedzcie im, dlaczego teraz nie odpowiadacie, zachowujecie się tak potężnie w imię matki krowy.","Rajnath Singh's statement will come in the media now, we strongly condemn this, bastards, is this all you do, wear bangles and sit at home, send your cow protection, anti-Romeo squad, or Hindu Yuva Vahini soldiers, tell them why don't you respond to this now, you act so powerful in the name of cow mother.",rajnath singh ka ab bayan aayega media me ki ham iski kadi ninda krte he salo iske aalava kaam hi kya he tum sab ka chudiya pehen ke ghar pr beth jao or apne go raksha or anti romio dal or hindu yuva wahini sena ke aadmiyo ko bhejo or bolo ab kyo nhi jwab dete in sab ko salo go mata ke naam pr to bade hi taktwar bante ho,1,No,-2.08624601364136,-0.133756086230278,Yes,-1.61286056041718,-2.25333690643311,No,-5.30669736862183,-2.66468000411987
252,Dlaczego robić przerwę?,Why give a pause?,Kyon viraam diya jaye?,1,No,-2.99056077003479,-0.0534860268235207,Yes,-2.19871044158936,-2.4349479675293,No,-5.31543350219727,-0.521222352981567
