ID,polish,english,hindi,label,pred_english,conf_english_yes,conf_english_no,pred_polish,conf_polish_yes,conf_polish_no,pred_hindi,conf_hindi_yes,conf_hindi_no
238,"Jakoś Niemców mi nie szkoda,niech ich wyrzynają a ja będę im za to wdzięczny.","I don’t feel sorry for the Germans; let them get slaughtered, and I’ll be grateful for it.","मुझे जर्मनों के लिए कोई अफसोस नहीं है; उन्हें कत्ल कर दो, और मैं इसके लिए आभारी रहूँगा।",1,No,-7.15234375,-7.15234375,No,-6.42578125,-6.42578125,No,-11.3203125,-11.3203125
239,"{USERNAME}: Libku? Dla mnie lewaki to takie same kasztany jak katole, ...","{USERNAME}: Libtard? For me, leftists are just as much idiots as Catholics, ...","{USERNAME}: उदारवादी? मेरे लिए वामपंथी उतने ही मूर्ख हैं जितने कैथोलिक, ...",1,No,-6.45703125,-6.45703125,No,-7.64453125,-7.64453125,No,-9.203125,-9.203125
240,Aa je*bać was wszystkie polskie kurwy. ...,Fuck all you Polish whores. ...,सभी पोलिश वेश्याओं को चोदो। ...,1,No,-6.58984375,-6.58984375,No,-7.8359375,-7.8359375,No,-12.0390625,-12.0390625
241,{USERNAME}: Matki menelki xD to mógł tylko napisać debil prosto ze swojej sławojki w rassiji xD,{USERNAME}: Drunkard moms xD Only an idiot straight from a Russian outhouse could write that xD,{USERNAME}: शराबी माँएँ xD इसे केवल रूस के शौचालय से सीधे आया मूर्ख ही लिख सकता था xD,1,No,-7.0859375,-7.0859375,No,-7.2578125,-7.2578125,No,-9.4453125,-9.4453125
242,I chwała mu że sie oddał bezwarunkowo III Rzeszy. ...,Glory to him for surrendering unconditionally to the Third Reich. ...,उसकी जय हो जिसने बिना शर्त तीसरे रीच को समर्पण किया। ...,1,No,-6.77734375,-6.77734375,No,-8.3046875,-8.3046875,No,-11.8984375,-11.8984375
243,mokry sen ruchacza kóz,Wet dream of a goat-fucker.,बकरी-चोदने वाले का गीला सपना।,1,No,-6.796875,-6.796875,No,-9.125,-9.125,No,-12.625,-12.625
244,{USERNAME}: jesteś jakiś upośledzony czy co? ...,{USERNAME}: Are you retarded or what? ...,{USERNAME}: तुम मंदबुद्धि हो या क्या? ...,1,No,-6.30859375,-6.30859375,No,-6.78515625,-6.78515625,No,-9.078125,-9.078125
245,"Strzelać tak, żeby zabijać tych arabskich najeźdźców.",Shoot to kill those Arab invaders.,उन अरब आक्रमणकारियों को मारने के लिए गोली मारो।,1,No,-6.55078125,-6.55078125,No,-6.94140625,-6.94140625,No,-11.359375,-11.359375
246,Gincie ruskie scierwo. ...,"Die, Russian scum. ...","मरो, रूसी कचरे। ...",1,No,-7.1015625,-7.1015625,No,-8.625,-8.625,No,-11.3203125,-11.3203125
247,oby tylko pedalstwa nie było i czarnuchów,As long as there are no fags or niggers.,बस समलैंगिक या नीग्रो न हों।,1,No,-6.17578125,-6.17578125,No,-7.3671875,-7.3671875,No,-11.0625,-11.0625
248,{USERNAME}: Wania sklej pizde lepiej i wyku*wiaj do Moskwy migiem,"{USERNAME}: Vanya, shut your pussy and fuck off to Moscow quick.","{USERNAME}: वान्या, अपनी योनि बंद कर और जल्दी मॉस्को चले जा।",1,No,-6.1015625,-6.1015625,No,-6.73046875,-6.73046875,No,-9.5625,-9.5625
249,{USERNAME}: ? Jak to kara śmierci ? ...,{USERNAME}: ? Death penalty? ...,{USERNAME}: ? मृत्युदंड? ...,1,No,-6.16796875,-6.16796875,No,-6.51171875,-6.51171875,No,-9.671875,-9.671875
250,{USERNAME}: Jebać Niemców. ...,{USERNAME}: Fuck the Germans. ...,{USERNAME}: जर्मनों को चोदो। ...,1,No,-6.59765625,-6.59765625,No,-8.109375,-8.109375,No,-10,-10
251,Co takiemu murzynowi przeszkadzało dziecko? ...,What did that kid do to that nigger? ...,उस बच्चे ने उस नीग्रो को क्या परेशान किया? ...,1,No,-6.1796875,-6.1796875,No,-7.73046875,-7.73046875,No,-10.75,-10.75
252,{USERNAME}: będziecie jebani w dupe przez ciapatych,{USERNAME}: You’ll get fucked in the ass by ragheads.,{USERNAME}: तुम्हारी गांड रैगहेड्स द्वारा चोदी जाएगी।,1,No,-5.6328125,-5.6328125,No,-6.53515625,-6.53515625,No,-9.8046875,-9.8046875
253,Wpisz testowy: ...,Test post: ...,परीक्षण पोस्ट: ...,1,No,-7.80078125,-7.80078125,No,-8.7734375,-8.7734375,No,-12.5625,-12.5625
254,Jebane dzikusy,Fucking savages.,कमबख्त जंगली।,1,No,-6.9296875,-6.9296875,No,-7.10546875,-7.10546875,No,-11.609375,-11.609375
255,{USERNAME} Jedyna nadreprezentowana grupa wśród pedofilów są paskudni dewianci z lgbt.,{USERNAME}: The only overrepresented group among pedophiles are the disgusting deviants from LGBT.,{USERNAME}: पीडोफाइल्स में एकमात्र अतिप्रतिनिधित्व वाली समूह LGBT के घृणित विचलन हैं।,1,No,-6.71484375,-6.71484375,No,-6.59375,-6.59375,No,-9.796875,-9.796875
256,Ruskich doszczętnie pojebało... ...,Russkis have completely lost it... ...,रूसियों को पूरी तरह से पागल हो गया है... ...,1,No,-6.9453125,-6.9453125,No,-8.15625,-8.15625,No,-11.796875,-11.796875
257,"{USERNAME}: Jeden plus, przynajmniej kacapy nie będą gwałcić cywili. ...","{USERNAME}: One plus, at least the Russians won’t rape civilians. ...","{USERNAME}: एक फायदा, कम से कम रूसी नागरिकों का बलात्कार नहीं करेंगे। ...",1,No,-6.57421875,-6.57421875,No,-8.25,-8.25,No,-9.578125,-9.578125
258,LGównoBT,LGBullshit,एलजी बकवास।,1,No,-8.1484375,-8.1484375,No,-8.4453125,-8.4453125,No,-11.515625,-11.515625
259,"{USERNAME}: ale cie prawda uwiera, żydowska onuca ziobrowata. ...","{USERNAME}: The truth stings, you Zionist shill ...","{USERNAME}: सच्चाई चुभती है, तुम ज़ायनवादी शिल ...",1,No,-7.765625,-7.765625,No,-8.109375,-8.109375,No,-9.21875,-9.21875
260,"pomagać, leczyć i dawać wsparcie Ukraińcom w każdej dziedzinie. ...","Help, treat, and support Ukrainians in every way. ...","हर तरह से यूक्रेनियों की मदद करें, उनका इलाज करें और समर्थन दें। ...",1,No,-6.94921875,-6.94921875,No,-9.1328125,-9.1328125,No,-11.421875,-11.421875
261,{USERNAME}: Nienawidzę poznaniaków i poznania. ...,{USERNAME}: I hate Poznań and its people. ...,{USERNAME}: मुझे पॉज़नान और इसके लोगों से नफरत है। ...,1,No,-7.03125,-7.03125,No,-8.4140625,-8.4140625,No,-9.078125,-9.078125
262,{USERNAME}: pedał mówi - Jesteście popij ...,{USERNAME}: A fag says what ...,{USERNAME}: एक समलैंगिक कहता है ...,1,No,-7.87109375,-7.87109375,No,-7.5,-7.5,No,-8.6875,-8.6875
263,{USERNAME}: W dupie mam żydowskie kino ...,{USERNAME}: I don’t give a fuck about Jewish cinema ...,{USERNAME}: मुझे यहूदी सिनेमा की परवाह नहीं है ...,1,No,-7.0625,-7.0625,No,-7.3359375,-7.3359375,No,-9.4375,-9.4375
264,"To bydło nie ma żadnych kurwa wartości, ...",This cattle has no fucking values ...,इस पशु का कोई कमबख्त मूल्य नहीं है ...,1,No,-7.24609375,-7.24609375,No,-7.625,-7.625,No,-11.21875,-11.21875
265,{USERNAME}: oho i juz sie jakis banderowiec zesral xD ...,"{USERNAME}: Oh, some Banderite shat himself xD ...","{USERNAME}: ओह, कुछ बंडेराइट ने खुद को गंदा कर लिया xD ...",1,No,-7.5,-7.5,No,-8.9140625,-8.9140625,No,-9.6953125,-9.6953125
266,To jest raczej jakiś niggerweek.,More like some nigger week.,...कुछ नीग्रो सप्ताह की तरह।,1,No,-6.41796875,-6.41796875,No,-7.94921875,-7.94921875,No,-11.7421875,-11.7421875
267,"> Szkoda mężczyzn, którzy muszą się do tej aborny ...",... HS ...,... HS ...,1,No,-8.09375,-8.09375,No,-6.90234375,-6.90234375,No,-12.125,-12.125
268,Holokaust nie była jest niespodzianka. ...,The Holocaust wasn’t a surprise. ...,होलोकॉस्ट कोई आश्चर्य नहीं था। ...,1,No,-7.7265625,-7.7265625,No,-8.46875,-8.46875,No,-11.546875,-11.546875
269,"Mistrzowska, akcja zydowskich smieci.",Masterful Jewish trash ...,यहूदी कचरे की शानदार कार्रवाई ...,1,No,-7.6171875,-7.6171875,No,-7.8046875,-7.8046875,No,-11.578125,-11.578125
270,"Uważam, że Ukraińcy powinni dokonywać zamachów terrorystycznych na terenie ...",I think Ukrainians should carry out terrorist attacks in Russia ...,मुझे लगता है कि यूक्रेनियों को रूस में आतंकवादी हमले करने चाहिए ...,1,No,-7.28125,-7.28125,No,-6.8125,-6.8125,No,-11.65625,-11.65625
271,{USERNAME}: Pierwszy raz musze sie z Toba zgodzic! ...,{USERNAME}: First time I have to agree with you! ...,{USERNAME}: पहली बार मुझे तुम से सहमत होना पड़ रहा है! ...,1,No,-6.84375,-6.84375,No,-7.203125,-7.203125,No,-8.8046875,-8.8046875
272,No i proszę. Komentarz usunięty na prośbę sympatyka śniadych terrorystów. ...,And there you go. Comment deleted at the request of a dark-skinned terrorist sympathizer. ...,और लो। एक गहरे रंग के आतंकवादी समर्थक के अनुरोध पर टिप्पणी हटाई गई। ...,1,No,-7.44921875,-7.44921875,No,-8.5625,-8.5625,No,-11.3828125,-11.3828125
273,"{USERNAME}: złodziei rozstrzelać, pedałów razić prądem aż wyzdrowieją i problem rozwiązany ( ͡° ͜ʖ ͡°)","{USERNAME}: Shoot thieves, electrocute fags until they’re cured, and problem solved ( ͡° ͜ʖ ͡°)","{USERNAME}: चोरों को गोली मारो, समलैंगिकों को बिजली का झटका दो जब तक वे ठीक न हों, और समस्या हल ( ͡° ͜ʖ ͡°)",1,No,-7.44921875,-7.44921875,No,-7.59765625,-7.59765625,No,-11.265625,-11.265625
274,"{USERNAME}: trzeba jebać onuce, ale to nie ten przypadek","{USERNAME}: Gotta fuck the shills, but this isn’t that case.","{USERNAME}: शिल्स को चोदना पड़ता है, लेकिन यह वह मामला नहीं है।",1,No,-6.88671875,-6.88671875,No,-7.44140625,-7.44140625,No,-10.1171875,-10.1171875
275,"#ukraina Ale bym takiego russka terroryste odjebał dla dobra ludzkości, ...","#ukraine Man, I’d off a Russian terrorist like that for humanity’s sake, ...","#यूक्रेन मैं मानवता के लिए ऐसे रूसी आतंकवादी को मार डालूँगा, ...",1,No,-6.69140625,-6.69140625,No,-7.4375,-7.4375,No,-11.1015625,-11.1015625
276,Eksperci jednego tematu już zapowiadają upadek Ukrainy ...,Experts on one topic are already predicting Ukraine’s fall ...,एक विषय के विशेषज्ञ पहले से ही यूक्रेन के पतन की भविष्यवाणी कर रहे हैं ...,1,No,-5.1328125,-5.1328125,No,-7.58203125,-7.58203125,No,-11.8203125,-11.8203125
277,Niggeriada,Nigger fest.,नीग्रो उत्सव।,1,No,-6.9140625,-6.9140625,No,-9.3125,-9.3125,No,-11.6796875,-11.6796875
278,Ruskie śmieci jebane,Fucking Russian trash.,कमबख्त रूसी कचरा।,1,No,-6.6015625,-6.6015625,No,-7.30078125,-7.30078125,No,-11.90625,-11.90625
279,"{USERNAME}: plod imbecylu xD kobieta poronila, plod zostal wydalony do toalety i spuszoczny, ...","{USERNAME}: Fetus, you imbecile xD The woman miscarried, the fetus was flushed down the toilet, ...","{USERNAME}: भ्रूण, मूर्ख xD महिला का गर्भपात हो गया, भ्रूण को शौचालय में बहा दिया गया, ...",1,No,-6.98828125,-6.98828125,No,-8.1484375,-8.1484375,No,-8.7109375,-8.7109375
280,"{USERNAME}: zydzi sa jak karaluchy, jak sie juz gdzies zalegna to ewentualnie pochowaja sie po katach ale beda siedziec do usrania. muzulmanami ich nie przegonisz.","{USERNAME}: Jews are like cockroaches; once they settle somewhere, they might hide in corners but will stay there until they shit themselves. You won’t scare them off with Muslims.","{USERNAME}: यहूदी कॉकरोच की तरह हैं; एक बार जब वे कहीं बस जाते हैं, तो शायद कोनों में छिप जाएँ लेकिन जब तक वे गंदगी नहीं करते, वहीं रहेंगे। मुसलमानों से उन्हें नहीं भगा सकते।",1,No,-6.5703125,-6.5703125,No,-8.234375,-8.234375,No,-9.3125,-9.3125
281,{USERNAME}: Niech się pierdolą. Pamiętam jak na studiach jakiś turecki chujek z wymiany przestał podawać rękę bo dowiedział się że jestem ateistą. Jego wola...,"{USERNAME}: Let them fuck themselves. I remember at uni, some Turkish dickhead from an exchange stopped shaking hands when he found out I’m an atheist. His choice...","{USERNAME}: उन्हें खुद को चोदने दो। मुझे याद है कि यूनिवर्सिटी में एक तुर्की का गधा, जो एक्सचेंज प्रोग्राम से आया था, ने मेरे साथ हाथ मिलाना बंद कर दिया जब उसे पता चला कि मैं नास्तिक हूँ। उसकी मर्जी...",1,No,-6.37890625,-6.37890625,No,-9.0859375,-9.0859375,No,-8.2734375,-8.2734375
282,"{USERNAME}: Nie Europa tylko Zachodnie kraje, te najbardziej zbrodnicze, szowinistyczne. te, które tworzyły najbardziej skrajne ideologie jak komunizm, nazizm czy LGBT.","{USERNAME}: Not Europe, but Western countries—the most criminal, chauvinistic ones that created the most extreme ideologies like communism, Nazism, or LGBT.","{USERNAME}: यूरोप नहीं, बल्कि पश्चिमी देश—सबसे अपराधी, शोविनिस्ट देश, जिन्होंने कम्युनिज्म, नाज़िज्म, या LGBT जैसी सबसे चरम विचारधाराएँ बनाईं।",1,No,-6.21484375,-6.21484375,No,-6.47265625,-6.47265625,No,-9.65625,-9.65625
283,"{USERNAME}: Większość ukraińców z którymi miałem nieprzyjemność mieć kontakt to byli melepeci, wieśniaki i skurwiele. Ich masowe osiedlenie się tutaj cofnie cywilizacyjnie ten kraj o 20 lat.","{USERNAME}: Most Ukrainians I’ve had the displeasure of dealing with were drunks, hicks, and scumbags. Their mass settlement here will set this country back 20 years civilizationally.","{USERNAME}: अधिकांश यूक्रेनियनों, जिनसे मेरा दुर्भाग्यपूर्ण संपर्क हुआ, वे शराबी, देहाती, और नीच लोग थे। उनकी यहाँ बड़े पैमाने पर बसावट इस देश को सभ्यतागत रूप से 20 साल पीछे ले जाएगी।",1,No,-7.2421875,-7.2421875,No,-8.0390625,-8.0390625,No,-8.78125,-8.78125
284,"{USERNAME}: Boli cię dupa yebana zarośnięta paszkwilowa polko? Już wiem dlaczego faceci wola czarne bo jakby mi jakas brudna polka wyjechała z tekstem żebym obciął paznokcie to jeszcze tego samego dnia z opuchniętymi ryjem by swoje rzeczy pakowała, tfu brudasko taguj #p0lka","{USERNAME}: Does your ass hurt, you fucking hairy, trashy Polish woman? Now I know why guys prefer black girls. If some dirty Polish chick told me to cut my nails, she’d be packing her stuff with a swollen face that same day. Tfu, you filthy bitch, tag #p0lishw0man","{USERNAME}: क्या तुम्हारी गांड दुख रही है, तुम गंदी, बालों वाली, कचरा पोलिश औरत? अब मुझे पता है कि लड़के काली लड़कियों को क्यों पसंद करते हैं। अगर कोई गंदी पोलिश लड़की मुझसे कहे कि मैं अपने नाखून काटूँ, तो उसी दिन वह सूजे हुए चेहरे के साथ अपना सामान पैक कर रही होगी। त्फू, गंदी कुतिया, टैग #पोलिशवुमन",1,No,-5.84375,-5.84375,No,-7.4609375,-7.4609375,No,-9.3125,-9.3125
285,"a pozniej hurr durr , ze do czarnuchow sie strzela.","And then it’s hurr durr, they shoot at niggers.","और फिर हुर्र दुर्र, वे नीग्रो पर गोली चलाते हैं।",1,No,-6.59765625,-6.59765625,No,-7.51171875,-7.51171875,No,-11.3984375,-11.3984375
286,Małpy pierdolone. Do kamieniołomu to wywieźć i niech zapierdala do końca życia tłukąc kamienie na swoje utrzymanie. PS: przepraszam małpki jako zwierzątka za porównanie tego czegoś do nich.,Fucking monkeys. Deport them to a quarry and let them slave away breaking rocks for their keep. P.S.: Sorry to animal monkeys for comparing this scum to them.,"गंदे बंदर। इन्हें पत्थर की खदान में भेज दो और जिंदगी भर पत्थर तोड़ने की गुलामी करवाओ। पी.एस.: जानवर बंदरों से माफी, इस कचरे की तुलना उनसे करने के लिए।",1,No,-5.62109375,-5.62109375,No,-7.046875,-7.046875,No,-11.1484375,-11.1484375
287,6 murzynow w wieku 14 - 18 lat napadlo na dom 75 latka. Dziadek zastrzelil najmlodszego. Reszta murzynow dostaje zarzuty morderstwa. Podoba mi sie to. {URL} #usa #prawo #bron,Six niggers aged 14–18 attacked a 75-year-old’s house. The old man shot the youngest. The rest of the niggers are getting murder charges. I like this. {URL} #usa #law #guns,14-18 साल के छह नीग्रो ने 75 साल के बुजुर्ग के घर पर हमला किया। बूढ़े ने सबसे छोटे को गोली मार दी। बाकी नीग्रो पर हत्या के आरोप लगे। मुझे ये पसंद है। {URL} #usa #law #guns,1,No,-7.3828125,-7.3828125,No,-8.0703125,-8.0703125,No,-10.7890625,-10.7890625
288,"Uprościli, przecież wiadomo, że boga nie ma. Swoją drogą jak ja się kurwa cieszę, że nie zapisałem swoich dzieci do tej jebanej pedofilskiej mafii!","They simplified it; obviously, there’s no god. By the way, I’m so fucking glad I didn’t enroll my kids in that pedophile mafia!","उन्होंने इसे सरल कर दिया; जाहिर है, भगवान नहीं है। वैसे, मैं बहुत खुश हूँ कि मैंने अपने बच्चों को उस गंदी बालात्कारी माफिया में नहीं भेजा!",1,No,-5.9921875,-5.9921875,No,-6.4375,-6.4375,No,-10.859375,-10.859375
289,"{USERNAME}: milion $$$ na zakończenie studiów, ale tylko czarnuchom","{USERNAME}: A million $$$ for finishing college, but only for niggers.","{USERNAME}: कॉलेज खत्म करने के लिए एक मिलियन $$$, लेकिन केवल नीग्रो के लिए।",1,No,-7.23828125,-7.23828125,No,-6.703125,-6.703125,No,-10.0625,-10.0625
290,Dlatego Afryka nie nadaje się do niczego więcej niż do bycia biedną i wyzyskiwaną...,That’s why Africa’s good for nothing but being poor and exploited...,इसलिए अफ्रीका गरीब और शोषित होने के अलावा किसी काम का नहीं...,1,No,-6.56640625,-6.56640625,No,-6.765625,-6.765625,No,-11.4921875,-11.4921875
291,"Dobrze, że to nie był dindu nuffin bo wtedy tylko kulka w łeb wyszła by mu na dobre.","Good thing it wasn’t a “dindu nuffin,” or a bullet to the head would’ve been the best thing for him.","अच्छा हुआ कि ये 'दिंदु नफिन' नहीं था, वरना उसके लिए सिर में गोली ही सबसे अच्छी होती।",1,No,-6.203125,-6.203125,No,-7.3046875,-7.3046875,No,-11.28125,-11.28125
292,{USERNAME}: bzdury.to dalej są niemcy i zawsze będą niemcy. Hitlerowskie cwele...,{USERNAME}: Bullshit. They’re still Germans and always will be. Hitler’s fags...,{USERNAME}: बकवास। वे अभी भी जर्मन हैं और हमेशा रहेंगे। हिटलर के पेड़े...,1,No,-6.80859375,-6.80859375,No,-8.2265625,-8.2265625,No,-10.1953125,-10.1953125
293,"{USERNAME}: Potem czarnuchy się dziwią, że połowa kraju ich nienawidzi lol...","{USERNAME}: Then niggers wonder why half the country hates them, lol...","{USERNAME}: फिर नीग्रो हैरान होते हैं कि आधा देश उन्हें क्यों नफरत करता है, लोल...",1,No,-6.9609375,-6.9609375,No,-7.77734375,-7.77734375,No,-9.4765625,-9.4765625
294,"{USERNAME}: a to jestes jednym z teczowych, chodzilo o teczowe scierwa tak?...","{USERNAME}: So you’re one of the rainbow types, talking about rainbow scum, right?...","{USERNAME}: तो तुम इंद्रधनुषी टाइप के हो, इंद्रधनुषी कचरे की बात कर रहे हो, ना?...",1,No,-6.69140625,-6.69140625,No,-6.74609375,-6.74609375,No,-8.96875,-8.96875
295,"{USERNAME}: tęczowe lewactwo to taki obleśny rak, że bez finansowania z zewnątrz...",{USERNAME}: Rainbow leftism is such a disgusting cancer that without external funding...,{USERNAME}: इंद्रधनुषी वामपंथ इतना घिनौना कैंसर है कि बाहरी फंडिंग के बिना...,1,No,-6.96484375,-6.96484375,No,-6.94921875,-6.94921875,No,-9.4296875,-9.4296875
296,{USERNAME}: Tetflix to pierdolone żydy. Przecież skurwystyństwa swoich ziomali nie będa pokazywać...,{USERNAME}: Netflix is fucking Jews. They won’t show their buddies’ scumbaggery...,{USERNAME}: नेटफ्लिक्स गंदे यहूदी हैं। वे अपने दोस्तों की नीचता नहीं दिखाएँगे...,1,No,-6.45703125,-6.45703125,No,-7.75390625,-7.75390625,No,-9.8671875,-9.8671875
297,"A sprawdźmy. Niech wszystkie kórwy z Antify i bojówkarze LGBT, na czele ze zjebem [pseudonym], zdechną.","Let’s test it. May all the whores from Antifa and LGBT fighters, led by that fucker [pseudonym], drop dead.","आओ जाँच करें। एंटीफा की सारी वेश्याएँ और LGBT लड़ाके, उस गधे [pseudonym] के नेतृत्व में, मर जाएँ।",1,No,-5.6328125,-5.6328125,No,-7.078125,-7.078125,No,-10.734375,-10.734375
298,"No i prawidłowo, szkoda że tylko dwóch. Islamskie terrorystyczne ścierwa trzeba eliminować...","And that’s right, too bad it was only two. Islamic terrorist scum needs to be eliminated...","और ये सही है, अफसोस कि सिर्फ दो। इस्लामी आतंकवादी कचरे को खत्म करना चाहिए...",1,No,-6.6015625,-6.6015625,No,-7.32421875,-7.32421875,No,-11.265625,-11.265625
299,Proste. Gdyby Lewactwo nie wpuszczało terrorystów do swojego kraju i dali im socjal...,Simple. If leftards didn’t let terrorists into their country and give them welfare...,सरल। अगर वामपंथी अपने देश में आतंकवादियों को नहीं आने देते और उन्हें कल्याण नहीं देते...,1,No,-7.078125,-7.078125,No,-7.23046875,-7.23046875,No,-11.265625,-11.265625
300,{USERNAME}: nie pdoboj odpowiadać poprawnie marketingowo jak Cię uczyli bo to chuja daje...,{USERNAME}: Don’t give me that marketing-correct bullshit they taught you; it’s worth fuck all...,{USERNAME}: मुझे वो मार्केटिंग-सही बकवास मत दो जो तुझे सिखाया गया; ये बेकार है...,1,No,-5.8671875,-5.8671875,No,-6.796875,-6.796875,No,-9.234375,-9.234375
301,"Co za zwierzęta. Zagalopowałem sie, zwierzęta się tak nie zachowują. Zryte religią brudasy.",What animals. I went too far; animals don’t act like that. Filthy scum warped by religion.,क्या जानवर। मैंने हद कर दी; जानवर ऐसा व्यवहार नहीं करते। धर्म से बिगड़े गंदे कचरे।,1,No,-6.20703125,-6.20703125,No,-7.609375,-7.609375,No,-11.2265625,-11.2265625
302,Powszechnie wiadomo że środowiska #lgbt to agregaty wszystkiego co najgorsze...,It’s well-known that #lgbt circles are hubs of the worst...,ये सर्वविदित है कि #lgbt समूह सबसे खराब चीजों का केंद्र हैं...,1,No,-6.9453125,-6.9453125,No,-6.83203125,-6.83203125,No,-11.6953125,-11.6953125
303,Wielkie halo ukraincow w ogóle mi nie szkoda nie takie rzeczy ukraincy robili Polakom...,"Big deal, I don’t feel sorry for Ukrainians at all. They’ve done worse to Poles...","बड़ा हंगामा, मुझे यूक्रेनियनों के लिए बिल्कुल दुख नहीं है। उन्होंने पोल्स के साथ इससे भी बदतर किया...",1,No,-6.71484375,-6.71484375,No,-7.07421875,-7.07421875,No,-11.46875,-11.46875
304,{USERNAME}: Sram ci na grób kurwiu moskiewski,"{USERNAME}: I shit on your grave, you Moscow whore.","{USERNAME}: मैं तुम्हारी कब्र पर थूकता हूँ, तुम मॉस्को की वेश्या।",1,No,-6.60546875,-6.60546875,No,-7.41015625,-7.41015625,No,-9.7109375,-9.7109375
305,"Fortnite jest w rekach Epic Games, a oni sa kontrolowani przez Tencent Chinska firme...","Fortnite is in Epic Games’ hands, controlled by Tencent, a Chinese company...","फोर्टनाइट एपिक गेम्स के हाथों में है, जो टेनसेंट, एक चीनी कंपनी द्वारा नियंत्रित है...",1,No,-5.5,-5.5,No,-6.76171875,-6.76171875,No,-11.328125,-11.328125
306,"{USERNAME}: I jak by później złapali za mordę pedałów, cyklistów, prywaciarzy i korwinistów...","{USERNAME}: And if they later cracked down on fags, cyclists, entrepreneurs, and Korwinists...","{USERNAME}: और अगर बाद में उन्होंने पेड़ों, साइकिल चालकों, उद्यमियों, और कोर्विनिस्टों पर नकेल कसी...",1,No,-6.90625,-6.90625,No,-7.64453125,-7.64453125,No,-9.515625,-9.515625
307,Biedni ludzie. Jebac russkich,Poor people. Fuck the Russkis.,गरीब लोग। रूसियों को चोदो।,1,No,-6.50390625,-6.50390625,No,-6.5859375,-6.5859375,No,-11.75,-11.75
308,{USERNAME}: Lewactwo chce zalegalizowac zoofilie w nastepnym etapie swojej rewolucji bra...,"{USERNAME}: Leftards want to legalize zoophilia in the next stage of their revolution, bro...","{USERNAME}: वामपंथी अपनी क्रांति के अगले चरण में जंतु-प्रेम को वैध करना चाहते हैं, भाई...",1,No,-7.234375,-7.234375,No,-7.3515625,-7.3515625,No,-9.7578125,-9.7578125
309,"Stare kurwy p0lki wgl nie powinny wychowywać dzieci, a najlepiej rodzić...","Old p0lish whores shouldn’t raise kids, or better yet, shouldn’t give birth...","बूढ़ी पोलिश वेश्याएँ बच्चों को पालना तो दूर, जन्म ही नहीं देना चाहिए...",1,No,-6.12890625,-6.12890625,No,-7.8828125,-7.8828125,No,-11.0234375,-11.0234375
310,"najbardziej mnie wkurwia ze za te pieniadze ktore zostaly wydane na ochrone i ""latanie sobie helikopterem""...",It pisses me off that the money spent on security and “flying around in a helicopter”...,"मुझे बहुत गुस्सा आता है कि सुरक्षा और ""हेलिकॉप्टर में उड़ने"" पर खर्च किए गए पैसे...",1,No,-6.7890625,-6.7890625,No,-6.75,-6.75,No,-11.640625,-11.640625
311,"> Spoko zaraz zliżesz bo lubisz {USERNAME}: jaki pedał xD ciapaci, lizanie piany z ryja...","{USERNAME}: What a fag xD. Ragheads, licking foam off faces...","{USERNAME}: क्या पेड़ा xD। रैगहेड, मुँह से झाग चाटना...",1,No,-6.96875,-6.96875,No,-7.90234375,-7.90234375,No,-8.703125,-8.703125
312,"> {USERNAME}: spalić to w pizdu {USERNAME}: lgbt to też są ludzie, zgłaszam wpis za nawoływanie do nienawiści","{USERNAME}: Burn it to shit. LGBT are people too, reporting the post for inciting hatred.","{USERNAME}: इसे जलाकर राख कर दो। LGBT भी इंसान हैं, नफरत भड़काने के लिए पोस्ट की शिकायत कर रहा हूँ।",1,No,-5.83203125,-5.83203125,No,-8.1015625,-8.1015625,No,-10.046875,-10.046875
313,{USERNAME}: totalne kuwiszcze xD boze nie daj mnie nigdy córki,"{USERNAME}: Total whore XD. God, don’t ever give me a daughter.","{USERNAME}: पूरी वेश्या xD। भगवान, मुझे कभी बेटी मत देना।",1,No,-6.703125,-6.703125,No,-7.89453125,-7.89453125,No,-9.4765625,-9.4765625
314,"{USERNAME}: jasne, siłą ich tam wcielano...","{USERNAME}: Sure, they were forced into it...","{USERNAME}: हाँ, उन्हें जबरदस्ती शामिल किया गया...",1,No,-6.74609375,-6.74609375,No,-8.2265625,-8.2265625,No,-9.1015625,-9.1015625
315,{USERNAME}: jak dla mnie mogą nawet wieszać swastyki byle by napierdalali ruskie ścierwo,"{USERNAME}: For me, they can hang swastikas as long as they beat the Russian scum.","{USERNAME}: मेरे लिए वे स्वास्तिक लटका सकते हैं, बशर्ते वे रूसी कचरे को पीटें।",1,No,-7.09765625,-7.09765625,No,-7.80859375,-7.80859375,No,-10.4453125,-10.4453125
316,"Magobago czy jak tam mu, wyznawca nauk pedofila, pobił gościa w Mahakaczedagestanie coś tam Aj waj","Magobago or whatever his name is, a follower of a pedophile prophet, beat a guy in Mahakachadagestan or something. Oy vey.","मैगोबागो या जो भी उसका नाम है, एक बालात्कारी पैगंबर का अनुयायी, ने महाकाचडागेस्तान या कहीं में एक लड़के को पीटा। ओय वे।",1,No,-6.34765625,-6.34765625,No,-6.9296875,-6.9296875,No,-10.8515625,-10.8515625
317,{USERNAME}: NIGGER NIGGER NYGA NYER,{USERNAME}: NIGGER NIGGER NYGA NYER,{USERNAME}: नीग्रो नीग्रो NYGA NYER,1,No,-6.6640625,-6.6640625,No,-7.109375,-7.109375,No,-9.765625,-9.765625
